Label,label,AE mean,AE var,RMSE mean,RMSE var,ZCR mean,ZCR var,Rolloff mean,Rolloff var,BER mean,BER var,S-centroid mean,S-centroid var,S-bandwidth mean,S-bandwidth var,S-flatness mean,S-flatness var,S-kurtosis mean,S-kurtosis var,S-variance mean,S-variance var,S-crest mean,S-crest var,S-skewness mean,S-skewness var,S-entropy mean,S-entropy var,S-flux mean,S-flux var
Defect-free,0,0.42813602,0.00367697,0.121290445,7.86579e-05,0.3648920168821839,0.0008693186164863015,9857.009361530172,21094.354693019286,0.004254053,6.8940903e-07,8173.615437858334,3032.1288062658564,2473.7447022806527,7020.700357630025,0.006656443,1.8624442e-06,28.76498,133.11577,2.2439573,0.022817513,0.00025266875,3.477273e-09,4.6511106,0.5495281,0.95346254,0.0115557145,0.0011793282,1.4579702e-07
Defect-free,0,0.41073924,0.0018987064,0.12453023,8.668792e-05,0.36511651400862066,0.0008831186706567163,9947.844827586207,25379.509222776796,0.0046013934,6.0071324e-07,8142.551027700628,3942.066555810755,2552.13953061558,9620.750854816199,0.00760566,3.896309e-06,28.149866,96.00555,2.1580727,0.023508547,0.00024862099,2.9949099e-09,4.5633183,0.49543762,1.0516094,0.015290658,0.0010868573,8.324056e-08
Defect-free,0,0.46117738,0.004240819,0.13479738,0.00015358803,0.36740892986918605,0.0007536724943157916,9990.154319585756,49218.48036038547,0.0036190387,8.40253e-07,8177.952074036781,16919.79764497688,2542.0507465083588,13705.147797935044,0.0074997824,4.0517534e-06,25.671818,120.486534,2.1367233,0.014386347,0.00024016024,2.49139e-09,4.3472214,0.4380412,1.0986551,0.0076727215,0.0010280904,5.329456e-08
Defect-free,0,0.41555926,0.0027806074,0.12079485,6.189416e-05,0.3649818157327586,0.0008826303047364637,9840.426320043103,18872.200362605803,0.0040423553,1.9221404e-06,8068.404496288771,9366.827723684324,2606.3036203927536,11484.105674415941,0.007820441,5.85742e-06,27.9395,138.32233,2.147711,0.024473103,0.00024518487,3.1028007e-09,4.5031953,0.62600327,1.1476256,0.016442133,0.001028692,6.518947e-08
Defect-free,0,0.42239136,0.0037157754,0.12358173,0.00010941713,0.3647741558908046,0.0009334134305857467,9863.692079741379,14899.473110929255,0.0039421967,7.142313e-07,8123.550767335152,7610.867095249571,2521.736654645365,5235.291013757383,0.0065636286,1.6422599e-06,29.135534,100.248055,2.2289474,0.022159325,0.0002561548,2.6632918e-09,4.6720676,0.4707967,1.0361787,0.009264401,0.0010993317,7.384961e-08
Defect-free,0,0.39203653,0.003559708,0.1207952,0.000105296735,0.3639828035201149,0.0008570994516867348,9768.15396012931,5362.84485838501,0.0037583513,5.32742e-07,8147.731572073215,3366.6797286502215,2425.8525958383625,4651.110360227793,0.005763814,1.1926487e-06,32.35664,127.013954,2.3392377,0.018803261,0.00027802394,3.8331365e-09,4.9076195,0.49279588,0.9091191,0.0088033965,0.001221347,1.0413981e-07
Defect-free,0,0.27101314,0.0052374694,0.07775722,0.0002877885,0.3699071130087209,0.0006214493413175229,10017.446402616279,66555.34179098482,0.0041136574,1.191496e-06,8221.471707649183,5745.45956322153,2625.5220120590684,16105.10173899861,0.009736665,9.8539185e-06,24.95863,82.34122,2.0867434,0.027984902,0.00023709121,5.2170352e-09,4.2808304,0.42111957,1.2428848,0.024041053,0.0009848034,7.031231e-08
Defect-free,0,0.27049342,0.0032776347,0.07591223,0.00023585172,0.36909572557471265,0.000900474812430393,10109.962621228447,104150.51238006703,0.004909438,5.8586556e-07,8225.528282575295,5583.333639788194,2692.4984529461954,28280.402405522593,0.011200436,1.9916051e-05,25.136923,67.68837,2.0548997,0.04067767,0.00023410702,4.625985e-09,4.2913313,0.38270766,1.2712532,0.040803786,0.0009932014,8.073989e-08
Defect-free,0,0.390759,0.003957106,0.118317634,0.00017144473,0.36306236530172414,0.0008449321978157395,9726.325094288793,5674.046931453891,0.004276115,8.2784675e-07,8074.64624517467,3695.4585597942846,2440.3450038424626,4872.199976921313,0.005505872,1.1607773e-06,35.020527,157.71921,2.3577876,0.02089625,0.00028993993,4.4951065e-09,5.1013594,0.5870142,0.89824563,0.010272768,0.0012372892,9.721417e-08
Defect-free,0,0.44035077,0.017245185,0.12237069,7.211448e-05,0.3660481770833333,0.0009493754741332542,9921.113954741379,90875.29355365512,0.0045066196,2.1602254e-06,8129.718653186385,37449.10710236443,2570.712435743447,45838.085897118035,0.008191701,5.718995e-05,32.091892,186.36237,2.1827521,0.029688632,0.00026062535,3.6306114e-09,4.7993646,0.72899324,1.0604817,0.016288666,0.0010644025,9.111385e-08
Defect-free,0,0.43914193,0.0027886517,0.1278802,5.8779926e-05,0.36656863190406974,0.0006896641333081258,9832.411087390989,12607.412526838325,0.0035107378,1.2643186e-06,8096.651089308732,16247.38414156519,2512.1921011256973,9834.134404644248,0.006511128,2.8634747e-06,25.846249,137.7176,2.1661463,0.021953318,0.00024129101,3.5681282e-09,4.348801,0.5683188,1.1806782,0.013397261,0.0010318571,7.653734e-08
Defect-free,0,0.4110651,0.0032412957,0.11678643,5.601286e-05,0.3661211386494253,0.0008646950159162335,9824.338294719828,7226.626722764459,0.0041109617,1.6080263e-06,8051.291486921269,10701.810818784486,2614.6470099122375,9169.000609272694,0.007546338,2.9325124e-06,27.731016,163.1215,2.1367617,0.018615749,0.00024373799,3.6794752e-09,4.4639964,0.6364295,1.224789,0.013787179,0.0009985458,6.861725e-08
Defect-free,0,0.3901206,0.0020165707,0.11611803,9.626048e-05,0.35970613326149425,0.0008686136610364012,9855.524313038793,15789.707072708186,0.0041460805,2.7989677e-06,8096.6148653895325,4000.1005857111422,2566.8910146472044,17037.49096596189,0.0073152664,7.866888e-06,36.86212,378.81918,2.235482,0.030191876,0.00028075906,6.257393e-09,5.0566916,1.2107059,1.0363235,0.016224314,0.0011008156,9.806649e-08
Defect-free,0,0.38336042,0.0037328273,0.11546321,0.00013050102,0.3639210668103448,0.0008720217646940143,9776.321726831897,22507.01607195007,0.004133749,6.408692e-06,8114.8579107981195,6536.24905817847,2466.385488221034,24375.129289919478,0.0063398173,5.376146e-06,31.89187,156.86159,2.3193521,0.024508633,0.00027241616,4.4411186e-09,4.870761,0.5684133,0.9443782,0.011038291,0.0011999108,1.3767387e-07
Defect-free,0,0.25253224,0.0046606134,0.0744943,0.0002593344,0.36926553415697677,0.0006246355303304785,9958.85605922965,34438.87416964417,0.004539093,1.1864634e-06,8162.892603869381,7060.697311990797,2668.310487756785,24597.12346108238,0.010032284,1.3706022e-05,27.636974,152.326,2.0998123,0.037552457,0.0002451437,6.5866943e-09,4.4504833,0.65392375,1.2634495,0.040112995,0.001005284,6.672655e-08
Defect-free,0,0.24041362,0.00295001,0.07007939,0.0002020153,0.36553183369252873,0.0008993003906701573,10049.323141163793,88336.79128912202,0.005341917,1.3465891e-06,8160.483146589869,8323.955443401828,2725.184598184304,30967.30788130328,0.010853738,1.5117885e-05,28.814827,138.07277,2.0884235,0.04142012,0.0002447061,5.3241185e-09,4.5497165,0.60487753,1.2803953,0.050318282,0.0009898514,8.340301e-08
Defect-free,0,0.37251124,0.0030708348,0.10777773,0.00011133408,0.36298379130747127,0.0008668590212517172,9701.326778017241,4635.073081208184,0.004882269,2.3532696e-06,8034.574704621902,5583.776930112484,2451.655656518474,11261.059774786676,0.005649524,2.9710639e-06,35.32328,265.74503,2.3375432,0.024829317,0.0002879582,6.269816e-09,5.047847,0.8443421,0.9707479,0.019899676,0.0011857504,8.298747e-08
Defect-free,0,0.3537054,0.0020628276,0.10329638,0.00010393749,0.36376953125,0.0009243460907333199,9787.459590517241,3984.8567812961583,0.005014621,3.5353273e-06,7981.339300129445,7771.612404101318,2546.7888707679276,10062.614805969035,0.0064975615,3.1429831e-06,28.315918,128.61589,2.1732938,0.025788493,0.00024696463,4.0341686e-09,4.576716,0.6084589,1.1117883,0.017945392,0.0010414043,6.899358e-08
Defect-free,0,0.38816977,0.0031488878,0.11252821,5.4722674e-05,0.366954714752907,0.000695243695415375,9748.281363553779,19742.649922247125,0.0041318755,1.326119e-06,7987.7880865389625,16054.112389779682,2494.6674630151438,11407.72505099177,0.0057109506,3.95051e-06,27.28006,118.3955,2.207325,0.019289702,0.00025349774,3.4881904e-09,4.486183,0.48454055,1.2004633,0.007343341,0.0010952522,8.641407e-08
Defect-free,0,0.36190236,0.0010447002,0.1068763,6.185333e-05,0.36572826867816094,0.0009348721024791322,9791.419719827587,5552.506594255335,0.0042581544,1.1537844e-06,8020.679400764801,6807.490477442341,2592.1937986798002,6626.860317711137,0.0067124963,1.7841173e-06,28.515633,115.97535,2.1817484,0.024002928,0.00025420196,3.1497216e-09,4.556591,0.55256885,1.2357762,0.024152936,0.001033519,7.4819546e-08
Defect-free,0,0.32690325,0.0026608042,0.09693972,3.1779593e-05,0.36048626077586204,0.0008829417703078939,9778.301791487069,6001.544231183464,0.0050927927,1.2240394e-06,7960.567768349125,4771.463639114504,2583.7308360146335,5249.829948821794,0.007130069,1.6198159e-06,30.37475,167.15201,2.1699088,0.017831255,0.0002513621,3.1520502e-09,4.68495,0.6369541,1.0809512,0.0113204215,0.0010226164,5.1759205e-08
Defect-free,0,0.34403306,0.0025545752,0.09851104,5.206652e-05,0.36234397449712646,0.0008978800849849032,9733.75033674569,22421.25172110432,0.005119513,4.3257523e-06,8009.1770350019,6312.527645681973,2542.603105051041,17447.869212057034,0.0069104824,7.674062e-06,35.01314,220.847,2.2906601,0.034630477,0.0002800676,4.393368e-09,5.011453,0.8316111,1.0209844,0.021847943,0.0011419386,1.020025e-07
