Label,label,AE mean,AE var,RMSE mean,RMSE var,ZCR mean,ZCR var,Rolloff mean,Rolloff var,BER mean,BER var,S-centroid mean,S-centroid var,S-bandwidth mean,S-bandwidth var,S-flatness mean,S-flatness var,S-kurtosis mean,S-kurtosis var,S-variance mean,S-variance var,S-crest mean,S-crest var,S-skewness mean,S-skewness var,S-entropy mean,S-entropy var,S-flux mean,S-flux var
Defect-free,0,0.18798864,0.020213738,0.04509827,2.6456726e-05,0.37004422593390807,0.0009691552388839732,10176.294787176725,304307.1093428857,0.004736865,3.4544862e-06,8291.671095386924,101866.27331346605,2626.824371629848,81961.06655681005,0.012878278,0.00013235162,17.53267,53.657356,1.9427695,0.026905991,0.00018294033,1.526493e-09,3.7132533,0.3152898,1.147799,0.021052355,0.0009272279,7.584291e-08
Defect-free,0,0.17141475,0.0008000292,0.049678504,2.542232e-05,0.37444926417151164,0.0006970128154290436,9997.665902071221,77691.72129629753,0.0036235389,1.7978132e-06,8279.22683690383,26050.22175614119,2500.1008742189206,27274.820169302577,0.00923964,1.0167109e-05,17.452377,37.18026,2.043873,0.034719605,0.00019411938,1.9589703e-09,3.7772367,0.24997951,1.1059979,0.015211383,0.000963178,6.690336e-08
Defect-free,0,0.16121665,0.00088485476,0.043891042,1.9629459e-05,0.3716942798132184,0.0009576189169907037,9995.861395474138,55962.70917286912,0.004668253,6.0393745e-06,8219.227389941583,26720.06631703083,2620.73380809895,29912.954922077028,0.01122843,1.2097151e-05,17.683062,30.763494,1.9790441,0.025768286,0.00018776045,1.8069278e-09,3.7821865,0.21852064,1.1327535,0.019120505,0.0009022758,5.0261175e-08
Defect-free,0,0.1468562,0.00071726914,0.041314535,1.9681609e-05,0.3686860183189655,0.000882372325061098,10048.828125,49583.43423646072,0.004728297,7.367044e-06,8241.155041706963,6736.878518813537,2602.3875991644372,22403.724917707375,0.01157357,1.1784549e-05,17.496038,30.904587,1.9751002,0.022651996,0.00018934155,1.8462754e-09,3.7442358,0.23841342,1.1027802,0.02030687,0.0009051798,4.4536037e-08
Defect-free,0,0.1474634,0.001156075,0.042575266,4.574132e-05,0.36674411817528735,0.0008858353635848694,9874.087419181034,67577.28512590479,0.004699033,1.6638112e-05,8227.138519011314,12125.045587339699,2520.333824359452,38046.560530813804,0.009737042,1.3931554e-05,19.904615,52.27873,2.092244,0.0324824,0.00020515929,1.9925706e-09,3.9817958,0.33801013,1.0068914,0.0381861,0.001030206,8.499897e-08
Defect-free,0,0.0982446,0.0012370556,0.027488964,5.664529e-05,0.3757835210755814,0.000654244306862451,10212.246775072674,95379.66459360943,0.0049483106,2.2046697e-06,8308.51288624812,18668.118173816532,2748.2731724449604,44340.47900795072,0.01588669,4.216143e-05,15.643677,31.155489,1.8698081,0.053051177,0.0001753625,3.531207e-09,3.5319273,0.35914496,1.3449044,0.068231426,0.00083236606,4.5554437e-08
Defect-free,0,0.08860656,0.00042375503,0.025477864,3.1643784e-05,0.37429283405172414,0.0009738371762499845,10397.071996228447,185075.79351010136,0.0057973103,2.7911462e-06,8349.905871599289,20225.059282902588,2819.0421919489004,42492.78498914893,0.018013733,4.8967897e-05,16.20183,37.613426,1.8303361,0.043341264,0.0001738332,3.0051543e-09,3.5669785,0.31200957,1.3592011,0.06147103,0.00084484596,5.9330564e-08
Defect-free,0,0.14095753,0.00180831,0.039329007,2.021249e-05,0.3696176813936782,0.0008942284913528608,9825.080818965518,33402.88676489832,0.005199132,3.7874463e-06,8191.590700698418,8855.568424084056,2503.579396590215,15553.634986146524,0.008782668,5.2524942e-06,19.296347,29.699183,2.0874848,0.014506429,0.00020491362,1.7119671e-09,3.9549768,0.18892992,1.0387526,0.020468628,0.0010191848,5.41941e-08
Defect-free,0,0.13457516,0.0006453451,0.038198747,2.295628e-05,0.3695447198275862,0.0010092626050782023,9993.633822737069,44044.5274178395,0.0056796307,9.028589e-06,8142.199406674873,17039.250769272803,2579.544209572908,20290.034348582463,0.009821633,8.675866e-06,19.252693,78.32385,1.9792503,0.031672686,0.0001964227,2.7850466e-09,3.8615692,0.46561792,1.1478329,0.035116203,0.00091632403,4.0993747e-08
Defect-free,0,0.15432668,0.0019424258,0.043446578,3.064866e-05,0.3711845930232558,0.0006616809292056227,9832.411087390989,93395.36242158817,0.0043658004,2.987457e-06,8148.388528601384,24940.86955786522,2484.818107986753,31187.32847417108,0.00808665,1.1757083e-05,18.921864,34.277584,2.0820372,0.030809924,0.00020573693,3.2059355e-09,3.9108255,0.22265601,1.0974411,0.022155266,0.0010006728,7.3458494e-08
Defect-free,0,0.13828497,0.00029324542,0.03980191,1.5744905e-05,0.3709927262931034,0.0009637324998079196,9909.728582974138,30124.605714069967,0.004538328,1.8833116e-06,8203.621418124005,12883.121778098572,2585.5132300995706,17052.49229464247,0.010081583,7.069522e-06,18.019924,43.655228,2.0177224,0.024328295,0.00019309712,1.692146e-09,3.8245487,0.28202307,1.1435083,0.021414125,0.00093646796,5.4575008e-08
