Label,label,AE mean,AE var,RMSE mean,RMSE var,ZCR mean,ZCR var,Rolloff mean,Rolloff var,S-centroid mean,S-centroid var,S-bandwidth mean,S-bandwidth var,S-flatness mean,S-flatness var,S-kurtosis mean,S-kurtosis var,BER mean,S-crest mean,S-crest var,S-skewness mean,S-skewness var,S-entropy mean,S-entropy var,S-flux mean,S-flux var
Defect-free,0,0.10450552,0.00043947034,0.028855773,4.2134445e-05,0.37575767780172414,0.0009515847755338386,10416.872642780172,188892.7972047422,8397.37509233609,13787.967128212136,2780.693077087347,51857.5715157118,0.01763059,7.256714e-05,15.14428,19.93579,0.0005471393,0.00017304468,2.6544182e-09,3.4911191,0.2614128,1.3516567,0.06930137,0.0008573482,5.8385123e-08
Defect-free,0,0.15057337,0.0005715675,0.042083755,2.7377393e-05,0.36865795617816094,0.0008478575424373758,9929.776737607759,39995.46989391022,8220.533631962262,9344.599814570973,2519.6281153633545,11315.115969857015,0.009176817,5.077139e-06,20.272238,26.312168,0.00049209985,0.00020857793,1.8923827e-09,4.0288105,0.18323179,1.0244665,0.01913211,0.0010142315,5.993336e-08
Defect-free,0,0.18798864,0.020213738,0.04509827,2.6456726e-05,0.37004422593390807,0.0009691552388839732,10176.294787176725,304307.1093428857,8291.671097068214,101866.27358788138,2626.824370851288,81961.06670322086,0.012878278,0.0001323516,17.53267,53.65737,0.000517343,0.00018294032,1.5264928e-09,3.7132537,0.31528983,1.147799,0.02105236,0.000927228,7.58429e-08
Defect-free,0,0.16944447,0.0011246871,0.049500532,2.6863005e-05,0.3721544989224138,0.0011450735009760787,10003.534146012931,78225.2968449088,8287.750930784194,29888.48719761618,2509.120671539739,31100.477105311085,0.009304739,1.0280105e-05,17.544441,37.676224,0.00040650292,0.00019241915,1.9139963e-09,3.7871892,0.25706947,1.1041529,0.015307241,0.00096572784,6.663041e-08
Defect-free,0,0.16121665,0.00088485476,0.043891042,1.9629459e-05,0.3716942798132184,0.0009576189169907037,9995.861395474138,55962.70917286912,8219.227390613805,26720.066408455874,2620.7338081584103,29912.95468498312,0.011228432,1.209715e-05,17.683062,30.763493,0.00040541365,0.00018776048,1.8069285e-09,3.7821858,0.21852061,1.1327535,0.019120501,0.0009022758,5.0261182e-08
Defect-free,0,0.1468562,0.00071726914,0.041314535,1.9681609e-05,0.3686860183189655,0.000882372325061098,10048.828125,49583.43423646072,8241.155040531301,6736.878570024421,2602.3875987435267,22403.72488134755,0.01157357,1.1784549e-05,17.496038,30.90459,0.0005670165,0.00018934155,1.8462754e-09,3.7442358,0.23841345,1.1027802,0.020306868,0.00090517994,4.453604e-08
Defect-free,0,0.1474634,0.001156075,0.042575266,4.574132e-05,0.36674411817528735,0.0008858353635848694,9874.087419181034,67577.28512590479,8227.13851905635,12125.045219028427,2520.3338241138918,38046.56062114639,0.009737042,1.3931554e-05,19.904613,52.27873,0.0005362214,0.00020515925,1.9925703e-09,3.981796,0.33801007,1.0068915,0.0381861,0.001030206,8.499897e-08
Defect-free,0,0.09711535,0.0013325042,0.027336678,5.7921214e-05,0.37353515625,0.0010846839554008395,10215.648572198275,95864.8184448587,8312.66575760054,20006.484069158403,2750.3311679598028,44471.024592429094,0.015834479,4.158529e-05,15.918328,37.805603,0.00056527555,0.00017383594,3.5034728e-09,3.5567195,0.41031274,1.3457962,0.06747459,0.000836355,4.631034e-08
Defect-free,0,0.08860656,0.00042375503,0.025477864,3.1643784e-05,0.37429283405172414,0.0009738371762499845,10397.071996228447,185075.79351010136,8349.90587107341,20225.058783805416,2819.0421928822425,42492.784967214226,0.018013733,4.8967897e-05,16.20183,37.613422,0.0007222848,0.0001738332,3.0051541e-09,3.5669785,0.3120096,1.3592011,0.061471038,0.00084484596,5.9330564e-08
Defect-free,0,0.14095753,0.00180831,0.039329007,2.021249e-05,0.3696176813936782,0.0008942284913528608,9825.080818965518,33402.88676489832,8191.590699821188,8855.567964448986,2503.5793973490872,15553.634963184653,0.008782667,5.2524933e-06,19.296347,29.699171,0.00059460814,0.00020491362,1.7119671e-09,3.9549768,0.18892978,1.0387526,0.020468624,0.0010191848,5.4194103e-08
Defect-free,0,0.13457516,0.0006453451,0.038198747,2.295628e-05,0.3695447198275862,0.0010092626050782023,9993.633822737069,44044.5274178395,8142.199405995437,17039.251419964643,2579.5442094331747,20290.03433517186,0.009821633,8.675866e-06,19.252693,78.32384,0.0005355016,0.0001964227,2.7850462e-09,3.8615692,0.46561784,1.1478329,0.035116203,0.00091632403,4.099375e-08
Defect-free,0,0.15255281,0.0021907082,0.043295167,3.1963766e-05,0.3688487787356322,0.0011263905435875364,9831.021012931034,92551.98661268962,8150.402477683119,25314.824715968174,2481.3003803595543,31994.54621717874,0.0080294,1.1847999e-05,18.910458,33.8605,0.00042474372,0.00020345632,3.2193022e-09,3.9121242,0.21998449,1.0950158,0.022370666,0.0009993395,7.271922e-08
Defect-free,0,0.13828497,0.00029324542,0.03980191,1.5744905e-05,0.3709927262931034,0.0009637324998079196,9909.728582974138,30124.605714069967,8203.621417370321,12883.121754466652,2585.513229892829,17052.492268252718,0.010081583,7.0695205e-06,18.019926,43.655212,0.00040912803,0.00019309712,1.6921458e-09,3.8245485,0.282023,1.1435083,0.021414122,0.00093646796,5.457502e-08
Defect-free,0,0.1233524,0.0009710412,0.035090398,9.584923e-06,0.3667216684626437,0.0009812317116286672,9926.806640625,57837.2728413549,8116.03387228864,11292.411771776633,2633.9725137378496,12759.96075285651,0.0112779625,8.329319e-06,17.996443,47.695316,0.0005212662,0.00019031951,1.7675614e-09,3.7701013,0.3318601,1.1226484,0.023638109,0.0008987121,4.3695444e-08
Defect-free,0,0.12897535,0.0014160348,0.03625688,2.9260122e-05,0.36930899784482757,0.0010092276407998562,9865.177128232759,98845.37467775104,8161.714864571153,12488.391833389473,2594.598765420089,35136.89823047364,0.010844761,1.8331195e-05,17.79344,25.200119,0.0005666646,0.00018974631,1.3767723e-09,3.8183215,0.22607915,1.0999051,0.052473575,0.00097132917,8.301383e-08
Defect-free,0,0.097703956,0.0015370536,0.026028367,3.435568e-05,0.37450610632183906,0.001164554147900513,10265.892712823275,136899.50723001704,8282.100709911703,54623.88203963165,2807.992805801487,47150.28569549022,0.016803881,6.395986e-05,16.046549,40.98431,0.0006887973,0.00017444477,3.369043e-09,3.557495,0.45994696,1.3957222,0.08736556,0.0008503151,6.4484276e-08
Defect-free,0,0.0844018,0.00024911235,0.024590168,1.9977895e-05,0.3774189565373563,0.0009576584171754301,10385.934132543103,206123.83545366395,8317.63884111846,18349.175882193897,2825.6679934383596,37562.24572942202,0.017273929,4.7942456e-05,15.914562,24.946861,0.00072959467,0.00017337289,2.3063869e-09,3.5550885,0.27693528,1.4100621,0.054134287,0.0008220475,4.9223257e-08
