Label,label,S-centroid var,S-entropy mean,BER mean,S-bandwidth mean,S-flatness mean,AE mean,RMSE mean,S-centroid mean,S-flux mean
Cracks,1,19117.557128644774,1.3037819,0.00079998013,2814.535297988649,0.011332985,0.25123087,0.06716507,7900.63052413201,0.0009092318
Cracks,1,15051.406196929292,1.7607021,0.00087889703,2981.8081947938485,0.014706992,0.190865,0.054359898,7727.219914936858,0.0007244417
Cracks,1,20276.221048856816,1.422335,0.0005388407,2653.2400499255386,0.0075572655,0.29859066,0.079753965,7828.061551567204,0.00096331537
Cracks,1,16717.291101550203,1.6855314,0.0007124764,2925.1432323871645,0.013495276,0.2509292,0.06585882,7733.639767971395,0.0008415492
Cracks,1,8668.471887445632,1.492169,0.0008352518,2968.3353261771763,0.014890942,0.19806364,0.057916574,7630.179480633866,0.0007793334
Cracks,1,27751.110636514873,1.361687,0.0007460625,2906.4838537574983,0.012859571,0.22584482,0.063437365,7836.124427861142,0.0008970121
Cracks,1,34779.71226245457,1.6015811,0.00069015723,2858.949917917635,0.012853395,0.22797333,0.05678747,8302.060848927731,0.00083946856
Cracks,1,40790.899058935975,1.5029817,0.0006650396,2838.023002879635,0.01191924,0.18965061,0.054285906,8256.164938717517,0.00090270163
Cracks,1,7798.2215533834915,1.4395701,0.0007475366,2859.0542766835674,0.011879584,0.20600101,0.058395237,7860.32127325876,0.00087094755
Cracks,1,45921.564187153825,1.8400645,0.00080030726,3055.240058390967,0.016841153,0.19762973,0.056311853,7718.7749107168165,0.00069611974
Cracks,1,32717.937264148677,1.7153192,0.0006667763,2879.5251263019713,0.012003353,0.22757168,0.065147854,7676.66226727666,0.0007975934
Cracks,1,13289.502416098127,1.8708402,0.0007876576,3096.308723229265,0.017464189,0.18037818,0.05349786,7634.775308709719,0.0007593928
Cracks,1,65362.1114044406,1.6517534,0.00085701124,3132.462044348775,0.02117341,0.22509941,0.055016205,7654.857309173624,0.000714433
Cracks,1,28415.089166896927,1.4089072,0.000773419,2985.707659745712,0.015266562,0.19851895,0.057644323,7862.191260274838,0.0008757421
Cracks,1,28905.523367249818,1.5709082,0.00071383145,2855.8005755048835,0.013338767,0.20823652,0.054977845,8365.00779863297,0.000859846
Cracks,1,46441.26553637294,1.5472937,0.00070096663,2892.9094890120623,0.013951132,0.22125314,0.05395452,8291.21897076499,0.0008365777
Cracks,1,9277.17338960657,1.443821,0.00069379434,2906.2576051056712,0.012461551,0.21384403,0.06308279,7977.405802006285,0.0008577269
Cracks,1,8696.13519017547,1.8103055,0.0007015157,3069.441715873872,0.01809504,0.19731684,0.05845173,7942.811527451054,0.00071552984
Cracks,1,26998.707339523215,1.707845,0.0005723438,2855.242907409332,0.010576154,0.24344292,0.06885751,7796.825157603693,0.00086399436
Cracks,1,21053.992804331854,1.9419339,0.00095487223,3166.3531122030936,0.019586014,0.20330109,0.056067456,7662.870435845582,0.0007198368
Cracks,1,141197.2733730139,1.8986264,0.0010602967,3259.708016133387,0.02408836,0.21071054,0.057987258,7483.491072703397,0.0006344674
Cracks,1,38281.11364419303,1.6059903,0.0011225692,3138.0393996913153,0.022357576,0.1998049,0.052340493,7971.434790836211,0.0007640299
Cracks,1,27069.07100740165,1.6340698,0.00079167343,2873.19913898732,0.013932586,0.2231982,0.05627729,8370.642238575549,0.0007976628
Cracks,1,27521.219272998536,1.5687554,0.000856639,2930.2880106249877,0.01463497,0.20577583,0.054092456,8272.589239666851,0.00083990034
Cracks,1,18403.61191805469,1.5978512,0.0008826947,3045.5032904795853,0.01703886,0.17834263,0.05121773,7846.647541821052,0.00077648176
Cracks,1,20492.02150328622,1.9442089,0.00089730363,3197.008925078135,0.021924177,0.16383098,0.049521808,7786.194779425192,0.0006431391
Cracks,1,22913.63007991304,1.7652421,0.0007772217,2934.4409790638215,0.013272841,0.22403586,0.06260406,7743.71801367536,0.0007674801
Cracks,1,45504.97922669109,1.8992937,0.00077413494,3117.0388688037183,0.017332666,0.21079999,0.0611938,7650.18925765347,0.0007780882
Cracks,1,75256.37075407733,1.9465624,0.00097124244,3294.477372634014,0.026497874,0.20787978,0.0575229,7713.097550490814,0.0006452186
Cracks,1,32659.320264184043,1.7334327,0.00095725135,3203.607539265341,0.02386374,0.16523479,0.049224973,7992.49024986809,0.0006926822
