Label,label,S-centroid var,S-entropy mean,BER mean,S-bandwidth mean,S-flatness mean,AE mean,RMSE mean,S-centroid mean,S-flux mean
Keyhole pores,2,324358.136964917,0.5615218,0.55171627,3905.593616114633,0.0037071027,0.2638343,0.08041652,3437.7889510242285,0.0015951354
Keyhole pores,2,525858.3707174129,0.58895695,0.54841954,4051.683683555359,0.0039860676,0.25850493,0.08737468,3842.8635223566885,0.0018164549
Keyhole pores,2,339516.2947647334,0.94023925,0.449425,4179.204767470601,0.0048174215,0.17112258,0.0643785,4538.471902701203,0.0019275622
Keyhole pores,2,161329.55434221734,1.0417323,0.40742064,4225.985166186363,0.0047292453,0.15384227,0.051039733,4734.430444393956,0.0015107036
Keyhole pores,2,186158.6548769485,0.9172606,0.45834273,4328.608357499914,0.004679349,0.1379349,0.048542745,4723.572531854242,0.0016391595
Keyhole pores,2,534676.2466795318,0.7284841,0.58567107,4186.404894715528,0.0031307812,0.17247413,0.07130779,4442.920418937969,0.002691397
Defect-free,0,248027.10674215324,0.71004635,0.50369656,4276.648514238728,0.0065149567,0.0997788,0.037914716,4439.318678267044,0.002134225
Defect-free,0,119339.20075960665,0.85635746,0.43041423,4234.172382251407,0.007874144,0.11556867,0.03990212,4647.633575482785,0.0022399977
Defect-free,0,74398.1758106444,1.0026938,0.3744341,4171.445713197126,0.0072216447,0.09965427,0.035722364,4788.359403962911,0.0016814754
Defect-free,0,4987375.7078808425,0.76074153,0.0,2983.8938697647864,0.28135645,0.07550961,0.027655542,3582.9741731911413,0.001559483
Defect-free,0,296969.4831588505,1.0452269,0.36021236,4219.731076710654,0.009732915,0.11631196,0.04139476,5128.709013129376,0.0018541737
Defect-free,0,72443.2564481825,1.1273175,0.34022358,4271.906401632327,0.009934655,0.0897522,0.03315471,5290.485053750896,0.0018617037
Defect-free,0,146744.51534870954,0.94880813,0.3924233,4310.773309864202,0.009498498,0.08941931,0.031818327,5018.227291132494,0.0017730518
Defect-free,0,4470396.726542622,0.523814,0.0,3175.56650280454,0.28245416,0.061875265,0.022720175,3364.9325534462755,0.0018022441
Defect-free,0,349159.81872152333,0.5178374,0.60023016,4407.975513189764,0.0058934586,0.101745956,0.0386221,4448.304869723613,0.0029102187
Defect-free,0,135839.3538659369,0.7792283,0.4638037,4279.29493185724,0.006583339,0.09728618,0.034829296,4788.25311930537,0.0023243593
Defect-free,0,117520.4273034636,0.97879297,0.39249903,4266.818960123141,0.007735101,0.09117565,0.033262424,5105.653665210746,0.0021883599
Defect-free,0,5997001.036216224,0.72869396,0.0,3095.599856997656,0.28326735,0.07555696,0.027314268,3907.144158703259,0.0017580917
Defect-free,0,205539.81626495582,1.007559,0.34986705,4308.723362031742,0.008991015,0.11047819,0.04147175,5443.292797654026,0.0022302936
Defect-free,0,99291.81077494142,1.1300632,0.33604777,4298.221255380357,0.009635376,0.089030646,0.03158599,5490.569975363024,0.0019434512
Defect-free,0,202791.18081537943,0.9011476,0.40435025,4378.354764370459,0.009207245,0.0872473,0.03343668,5178.939861729231,0.0024070945
Defect-free,0,4642922.979847609,0.5105781,0.0,3204.2544141951967,0.28097698,0.053295616,0.021164807,3445.061590434488,0.0020935014
Defect-free,0,191288.2434071221,0.4072782,0.67899567,4398.651987683134,0.003440971,0.09240021,0.039728507,4188.845580536908,0.0032639608
Defect-free,0,142996.91841299125,0.64081424,0.51686394,4263.551272680201,0.004161734,0.0924402,0.035010222,4588.916452191295,0.0025559727
Defect-free,0,84714.53734694663,0.9544585,0.38774842,4298.247423741495,0.0073644617,0.08509529,0.031218018,5155.685381321296,0.0022982543
Defect-free,0,5890392.12957164,0.7224708,0.0,3136.74309459664,0.2827366,0.06725337,0.025206931,3905.8058525368706,0.0019578647
Defect-free,0,204719.0706126811,0.9810716,0.3760214,4254.782322012715,0.006868548,0.10076799,0.038490266,5378.963514640349,0.0024357715
Defect-free,0,111375.67364217967,1.0890669,0.36448604,4280.569792248873,0.0077234576,0.07760059,0.029022431,5346.3920522198,0.001933931
Defect-free,0,150227.09419773816,0.8611262,0.4358104,4334.924796504547,0.0067529166,0.077299275,0.029847017,5070.919724272803,0.0026430225
Defect-free,0,4016777.8670828124,0.3772569,0.0,3181.3575163878,0.28027067,0.05330895,0.023563957,3186.1228519615106,0.0022885527
Defect-free,0,247777.61103500202,0.33274573,0.7605504,4407.679350802352,0.0030272705,0.09480619,0.041744087,4071.565442001434,0.004395912
Defect-free,0,126937.10530822726,0.7403379,0.504233,4250.412038903195,0.005274228,0.08154087,0.029868126,4611.359397426532,0.0022395123
Defect-free,0,141799.59430537044,0.7916055,0.44994733,4286.195875943996,0.005708015,0.09173338,0.034377594,4890.566680128394,0.002774789
Defect-free,0,5334951.9296336295,0.66346484,0.0,3056.2229887303415,0.28133366,0.06337168,0.025330495,3663.8743398304982,0.0022298573
Defect-free,0,234241.00099630398,0.85711247,0.4264197,4199.578972881372,0.0045263655,0.0997781,0.038483307,5159.51608050725,0.0033416862
Defect-free,0,112959.23978185699,1.135099,0.34841317,4195.034454758373,0.007900058,0.077058636,0.026761591,5321.001995461026,0.0020135695
Defect-free,0,127581.0188289764,0.7166651,0.49682894,4280.338448345963,0.0044461824,0.077058636,0.030498087,4733.935304051526,0.0027438884
Defect-free,0,3755389.188795702,0.37669024,0.0,3125.420200915373,0.27886248,0.054161686,0.023335237,3100.0553381570585,0.0022273215
Defect-free,0,251191.15779896462,0.29313445,0.8179496,4338.767747974243,0.002209632,0.097334236,0.044644047,3873.6324786131804,0.004679249
Defect-free,0,152953.84322847016,0.54453456,0.6034299,4211.86242203573,0.0033565003,0.07768723,0.032210495,4224.726039093301,0.0032261054
Defect-free,0,124076.61573620142,0.69705653,0.5144934,4242.864284093772,0.004019719,0.08710068,0.035210706,4587.578907970583,0.003028823
Defect-free,0,4721546.153562515,0.6079529,0.0,3071.3566460726543,0.28053433,0.064560816,0.024405649,3480.0157736516144,0.002119691
Defect-free,0,267028.65486279625,0.815076,0.4410521,4171.082116470595,0.004317309,0.10421999,0.04074308,5083.784123890916,0.0028592702
Defect-free,0,99804.30162051761,1.0645903,0.38389662,4186.826491411536,0.006031307,0.08657872,0.029417625,5167.681075687124,0.002391598
Defect-free,0,242842.7188197881,0.70350814,0.50373083,4204.083522119603,0.0050550266,0.0876791,0.032816384,4630.996572803792,0.0029022675
Defect-free,0,3692902.6099418723,0.40181696,0.0,3104.2524661228485,0.28076747,0.05458788,0.02134629,3053.4612570500663,0.0024421958
Defect-free,0,235824.95969339626,0.27664384,0.81190187,4359.480901557989,0.002403211,0.09025486,0.041287407,3850.9303455761938,0.0043595894
Defect-free,0,160885.25321720002,0.49907684,0.62815017,4196.063138910979,0.0031182277,0.079182595,0.03383911,4147.488233745418,0.0033333632
Defect-free,0,109306.90328848161,0.80456996,0.47275838,4206.036495296423,0.0044785,0.0846954,0.031282183,4680.246778125046,0.0024533288
Defect-free,0,4669124.263746763,0.59814686,0.0,3034.6063003641675,0.27956784,0.057742413,0.023347098,3475.0989635069627,0.0019548913
Defect-free,0,285336.103612848,0.83174115,0.4502171,4082.621115420241,0.0037372303,0.092953034,0.038471535,4890.262021884662,0.0031552694
Defect-free,0,143702.33624791776,0.87385625,0.4444028,4152.205655524005,0.0043043625,0.08317969,0.03127981,4769.916655467044,0.002728529
Defect-free,0,127427.18022701114,0.73839444,0.49051124,4224.937555773872,0.005445523,0.080833696,0.02942016,4598.341090490726,0.0027361405
Defect-free,0,3537931.8075674437,0.33206117,0.0,3154.6140453831586,0.27980828,0.057399005,0.024282716,2998.533091935472,0.002704582
Cracks,1,200466.90368057188,0.2357838,0.872075,4349.389907834747,0.0020543877,0.08911063,0.04318843,3747.3345011361225,0.0046601687
Cracks,1,236817.60417004323,0.51288176,0.6183293,4201.965086200373,0.0039144154,0.09067579,0.033649813,4137.410255069484,0.0033151694
Cracks,1,237716.35874767203,0.6243744,0.5342445,4221.821612905452,0.0048020687,0.09566489,0.035427537,4432.176776305227,0.0032141574
Cracks,1,4433625.688958703,0.6582652,0.0,3033.3302943543717,0.2808434,0.05745513,0.0211384,3376.759383096617,0.0015764979
Cracks,1,224795.15393785032,0.8153476,0.48015788,4112.329524850252,0.003878658,0.09911899,0.040852293,4801.324056091952,0.003096432
Cracks,1,145697.11597064696,0.8939672,0.43099594,4171.179227743714,0.005779154,0.08497462,0.03000468,4733.288884553523,0.0025830714
Cracks,1,205861.2387834174,0.6176557,0.55953807,4230.529935462227,0.0051479237,0.082593195,0.032675494,4346.614059224813,0.004368949
Cracks,1,3011928.156709861,0.228619,0.0,3119.1338419421027,0.27807862,0.06474427,0.02924514,2756.4304586265043,0.0030051528
Cracks,1,168810.52450293963,0.20954856,0.9295088,4308.240202198554,0.0016285711,0.091662526,0.045167055,3569.4829589396827,0.0046903733
Cracks,1,154339.77887377294,0.44668096,0.66415644,4182.0875168873235,0.0029879287,0.07815412,0.033198126,3954.792443724268,0.0036010025
Cracks,1,216091.2377900292,0.6346549,0.541584,4244.219160756917,0.0040803417,0.086629584,0.03444473,4410.397904555709,0.0034041922
Cracks,1,4369868.235420954,0.60699093,0.0,3082.7291019021936,0.28121686,0.07015605,0.024711948,3339.5308440538424,0.0019350767
Cracks,1,251998.6048515731,0.7279313,0.49575675,4139.154724925583,0.0039409446,0.10875342,0.038868684,4661.697954725386,0.0036066822
Cracks,1,131977.31698816462,0.9291336,0.43223703,4201.39072637673,0.006212085,0.075166896,0.027659975,4745.9639318371555,0.0025424648
Cracks,1,140372.78950088564,0.56405705,0.5832351,4202.0383746088555,0.0037726148,0.08099295,0.032076478,4213.717938758002,0.0030779447
Cracks,1,3160739.3727405183,0.28970438,0.0,3135.4878836572807,0.2794661,0.055407643,0.023250254,2833.3677551731766,0.0028422258
Cracks,1,208561.17578258127,0.24319892,0.88073957,4378.916344342814,0.0022494174,0.088133015,0.038922746,3736.3809445563707,0.0041430113
Cracks,1,175457.29507694283,0.38086036,0.7346882,4154.8430572599955,0.0027935782,0.080453806,0.03481483,3716.90649221145,0.003885108
Cracks,1,211204.4187470342,0.63523763,0.53541327,4191.758857169175,0.0049748286,0.08528891,0.032977067,4235.9744572397985,0.0032219577
Cracks,1,4063857.7671296913,0.48271427,0.0,3052.569584140986,0.28027248,0.0655251,0.025389766,3178.5943081128535,0.0023949426
Cracks,1,196164.59314816244,0.66716,0.53772914,4134.095609242644,0.0028376686,0.0961195,0.04018022,4504.105317023448,0.0035992542
Cracks,1,104402.66128924338,0.8385105,0.46011987,4200.120629935551,0.00537752,0.077191934,0.028897895,4577.3489870548565,0.0030320974
Cracks,1,148652.2775082856,0.5753853,0.569944,4200.415548686999,0.004183621,0.07964737,0.03170863,4175.93815042864,0.0034684478
Cracks,1,3144326.123185661,0.32030252,0.0,3114.8057853048936,0.27998447,0.062358636,0.025621375,2837.853304415151,0.0029607024
Cracks,1,280612.1724206387,0.19007565,0.9648709,4326.858244722177,0.001772564,0.09473708,0.04492412,3544.941385999017,0.0048502865
Cracks,1,119591.64322635664,0.41929176,0.6748639,4228.938426905862,0.0032911757,0.078340024,0.032526128,3884.9928332490567,0.0038999624
Cracks,1,155268.7734589095,0.6163858,0.5582491,4231.97525052016,0.004197111,0.09434211,0.03675714,4251.183151525101,0.0029380154
Cracks,1,4260457.45218628,0.50087005,0.0,3043.6247464425196,0.27986303,0.056168832,0.02238773,3231.9651826857407,0.00236787
Cracks,1,397163.4691297835,0.6533407,0.5637845,4111.232431182143,0.0037302398,0.09855143,0.039081994,4382.888111881415,0.004299072
Cracks,1,119530.62973752663,0.7851234,0.45434526,4163.364830247637,0.0059317173,0.08830349,0.031122454,4332.500815177687,0.002382642
Cracks,1,95083.57918031214,0.51808816,0.59374243,4173.1255680286695,0.004292884,0.07638901,0.030286534,3956.961305696079,0.003480855
Cracks,1,2946383.2890715995,0.25411642,0.0,3084.539379625263,0.2797269,0.063291356,0.027575476,2697.2237108980257,0.0031411864
Cracks,1,251141.0343263468,0.25034085,0.8498003,4387.831870788614,0.0023845232,0.09819364,0.043550663,3771.7402378888974,0.00409688
Cracks,1,177164.98053280925,0.41731456,0.6961342,4266.714410889632,0.0032186552,0.07604314,0.03180187,3910.6163763883087,0.004162051
Cracks,1,116114.17691749685,0.6086885,0.53678334,4352.591200926352,0.0042130663,0.08458456,0.033495594,4431.0463016052,0.0030088879
Cracks,1,4004611.2162233703,0.44113523,0.0,3159.8077801205604,0.27935815,0.062916376,0.02488825,3215.3974090633974,0.002727324
Cracks,1,304522.8267411209,0.76063204,0.49798986,4206.67378121528,0.0042260527,0.09649272,0.039038517,4595.714190265386,0.0028938542
Cracks,1,119423.74535884745,0.7024135,0.4766431,4226.227790541004,0.005519669,0.083107784,0.03126111,4279.050387337268,0.0024740628
Cracks,1,142712.15111669028,0.5289523,0.5992035,4257.324819710443,0.004474856,0.087758735,0.03301342,4040.183968818363,0.0037626172
Cracks,1,2689866.549728741,0.25037706,0.0,3052.769554579277,0.27899528,0.061710753,0.02492521,2597.2001301092027,0.0030660476
Cracks,1,275192.3560092425,0.23326531,0.88629246,4343.288149421674,0.002181047,0.09284219,0.04227473,3607.430647454828,0.0044588
Cracks,1,191653.38295756045,0.36603713,0.7268357,4308.143677679893,0.002957914,0.08647735,0.036835395,3825.323148413367,0.004044505
Cracks,1,155847.90729346068,0.70076394,0.5135134,4311.381778679691,0.005320196,0.081572436,0.030975847,4401.110668980353,0.0028724351
Cracks,1,3813293.491361839,0.4091797,0.0,3132.917375064591,0.279737,0.058379427,0.02478764,3131.4842701941575,0.0022161384
Cracks,1,470134.2589036688,0.6282015,0.577563,4163.344154021681,0.0031223334,0.097841814,0.040991224,4314.043405684902,0.0044243727
Cracks,1,90664.56427996985,0.76599073,0.44492576,4251.958034902951,0.0063283094,0.07246241,0.027673816,4369.974452632556,0.0022906174
Cracks,1,134919.1381783795,0.5877096,0.54401165,4288.474866599128,0.0052397843,0.07776896,0.029728029,4168.633177756227,0.0036185912
Cracks,1,2898591.0091616483,0.24761292,0.0,3158.3717517148743,0.27935505,0.056979474,0.023112955,2698.187623672225,0.002920274
Cracks,1,191286.92858219924,0.22056152,0.90924776,4334.936556107918,0.0017640135,0.09249843,0.0424433,3547.9588802215153,0.0047807395
Cracks,1,137069.30004481596,0.28951403,0.77819824,4288.970910298744,0.0026610002,0.089889705,0.037618566,3641.2980183883483,0.0051510655
Cracks,1,107443.48029172653,0.56480396,0.5617862,4214.160596451548,0.003971002,0.08443547,0.034059703,4038.3347020252104,0.0030848968
Cracks,1,3741050.133727959,0.4393197,0.0,3111.7259430052945,0.28034154,0.06021469,0.023031397,3077.5647402049676,0.002181175
Cracks,1,250535.37841471555,0.6026614,0.5597862,4183.109082670652,0.0032963224,0.10380572,0.04213513,4221.763706504839,0.003634541
Cracks,1,131367.73993842438,0.66302603,0.47101575,4163.966675614957,0.0058629583,0.08301167,0.029691258,4062.8186801321403,0.0025492918
Cracks,1,120971.00581364278,0.5198866,0.59210426,4289.383933777862,0.004911931,0.0821649,0.030045627,4000.1290983996514,0.0031182745
Cracks,1,2514851.9885521694,0.19459017,0.0,3089.801005172709,0.278155,0.060845036,0.027753796,2498.425028649617,0.0036989239
Cracks,1,320916.46997174394,0.25788718,0.86757964,4316.114256353516,0.002057773,0.09326347,0.04255045,3637.800031189063,0.004733575
Cracks,1,142530.26299001792,0.3340698,0.7093673,4353.856032030293,0.0031192333,0.08557304,0.03627964,3784.207435845721,0.0049310685
Cracks,1,141727.35467608005,0.5159897,0.59468,4235.935401723807,0.0039112996,0.08683198,0.034917712,3935.8382446572678,0.0029831424
Cracks,1,3004262.8886742624,0.35763034,0.0,3016.1677224478663,0.2787554,0.056048162,0.023568213,2749.0111720520604,0.0022844311
Cracks,1,304447.7937532016,0.64375377,0.522644,4146.613704294965,0.005617642,0.11836401,0.045299128,4098.451594856567,0.0027352185
Cracks,1,103690.75636921752,0.6347821,0.5024017,4122.9082061995805,0.00545777,0.0830464,0.029921057,3874.1223207465086,0.0027185532
Cracks,1,102171.09785669115,0.49842447,0.55832773,4179.815675766423,0.00450797,0.086246885,0.03116471,3774.196852446513,0.0029609646
Cracks,1,2612900.173754334,0.18067749,0.0,3159.084956203879,0.27819407,0.056473304,0.027351994,2568.9326651672504,0.0035193097
Cracks,1,331444.42685478175,0.31136245,0.82032484,4314.255671913801,0.0029025283,0.09659585,0.04069221,3726.2900254305573,0.004373851
Cracks,1,118966.67077687256,0.29284924,0.73432994,4242.560924435127,0.0028512224,0.08895278,0.03708393,3522.748190686118,0.0037958524
Cracks,1,120641.1708519413,0.6754438,0.5023249,4252.178812458715,0.0052367547,0.08376233,0.029744431,4182.659950228818,0.0028159148
Cracks,1,3463531.4622225324,0.4077936,0.0,3067.1388216303367,0.2797553,0.06485967,0.025700489,2961.536942964765,0.0020620697
Cracks,1,314540.96165596554,0.5983693,0.5281452,4171.610517128377,0.0047865,0.124573454,0.04722263,4096.065545635103,0.002909229
Cracks,1,127529.95243766732,0.6141451,0.5070496,4311.831790163627,0.0062903045,0.08390931,0.030896947,4128.4711283633715,0.0029498339
Cracks,1,114243.06664737685,0.5885517,0.51844203,4274.769293078448,0.005794727,0.08451615,0.030745652,4035.616397102738,0.0025336402
Cracks,1,2576304.4853211306,0.21938384,0.0,3096.4115571494376,0.27865544,0.06813593,0.026223496,2548.4008049936238,0.0033683246
Keyhole pores,2,297115.7387947722,0.28037652,0.848882,4304.3419606699745,0.0020637806,0.09390329,0.04155108,3665.4771295926466,0.0041822456
Keyhole pores,2,152495.97426675117,0.36557794,0.69070643,4405.885752878477,0.0037873723,0.084243245,0.03431725,3845.3708583505063,0.0035837016
Keyhole pores,2,119933.07966084305,0.60044414,0.5408775,4316.545081663703,0.0049610185,0.08218349,0.032660212,4136.803631440149,0.0025455065
Keyhole pores,2,3459076.7583351005,0.46554047,0.0,3051.167525719096,0.28073844,0.06135261,0.023541236,2954.167208524263,0.0016814872
Keyhole pores,2,248416.40290422755,0.6084112,0.51453245,4197.690366014501,0.004686246,0.1308934,0.04797311,4149.781140072701,0.0026162383
Keyhole pores,2,114738.67268802172,0.6421245,0.4810887,4264.302886403432,0.0063141817,0.08316005,0.030672178,4129.069985791596,0.0029424666
Keyhole pores,2,82568.3347358549,0.52824306,0.5387169,4171.404314287608,0.0045232265,0.08627775,0.0320417,3765.599748675148,0.002665472
Keyhole pores,2,2395660.5969178732,0.20724054,0.0,3019.216153844431,0.27869844,0.07430188,0.030006375,2420.892536575022,0.0032923294
Keyhole pores,2,270541.00740535895,0.26640737,0.8890042,4320.280073964172,0.0017600505,0.10131766,0.045774877,3650.64515929076,0.003854043
Keyhole pores,2,165417.09088281047,0.33689868,0.7071616,4246.7860381762,0.0033160232,0.087628946,0.034146603,3568.889442175119,0.0037593876
Keyhole pores,2,146991.95418721656,0.49496308,0.5975783,4223.112151919455,0.003791845,0.08432393,0.033461925,3882.956122136835,0.0029937096
Keyhole pores,2,3608762.0595839736,0.36527157,0.0,3102.649914071515,0.28018364,0.060087007,0.025288384,2949.13774203486,0.002696804
Keyhole pores,2,377177.84761790436,0.58339095,0.54260975,4156.626311458886,0.0041835615,0.12363513,0.047331564,4039.658852770608,0.0026846437
Keyhole pores,2,113595.04138240045,0.54976594,0.5265491,4231.461404083903,0.00499054,0.078687295,0.030609729,3929.0702477334103,0.0033916268
Keyhole pores,2,200401.7228909946,0.537319,0.5494141,4211.097155117449,0.0048195836,0.0873585,0.029788379,3834.186367908118,0.0032726375
Keyhole pores,2,2435056.0743034794,0.22165146,0.0,3020.9360520388186,0.27871606,0.07086217,0.027556235,2461.4551181691254,0.0028529367
Keyhole pores,2,343756.90655401885,0.33930925,0.8492623,4358.293940251201,0.0023501718,0.09276993,0.04311148,3805.288641324343,0.0035725953
Keyhole pores,2,150156.74982371327,0.2720012,0.792441,4264.864107717332,0.0022789685,0.09008789,0.039578553,3518.8417843817747,0.0046162554
Keyhole pores,2,191844.3498332623,0.5977817,0.56458163,4252.029458099178,0.004577009,0.08139564,0.03077418,3994.4216068291666,0.0030708837
Keyhole pores,2,2799462.771753536,0.31692973,0.0,2973.638269525155,0.27886683,0.073778875,0.028177705,2638.6579102719425,0.0025038146
Keyhole pores,2,339026.54520166107,0.52155215,0.5804674,4148.76393855079,0.0046315864,0.11882212,0.046571337,3889.9771191113505,0.003239241
Keyhole pores,2,142353.0153815434,0.5206615,0.56505924,4276.978798492486,0.004948578,0.080359094,0.032388255,3924.7606176562826,0.0029645755
Keyhole pores,2,97904.09357435816,0.47801158,0.60375607,4227.865821875689,0.0038551963,0.08118658,0.029009093,3793.490427361865,0.0034240405
Keyhole pores,2,2656860.3496192573,0.25083095,0.0,3024.0717887499386,0.27938858,0.06815347,0.025557913,2505.7929538053577,0.002750512
Keyhole pores,2,224325.83141963766,0.333577,0.8110123,4325.655865565739,0.0023574075,0.100227095,0.04334352,3728.577202732824,0.0036758583
Keyhole pores,2,114285.82552433292,0.31682944,0.72218406,4130.702844861474,0.0024141022,0.089773595,0.03786319,3399.715559023963,0.003388442
Keyhole pores,2,163542.91045954815,0.46758315,0.62404335,4178.33433763692,0.0037693412,0.094180755,0.035896588,3711.934826709672,0.0030081088
Keyhole pores,2,2574120.184596539,0.3509308,0.0,2860.4958634000277,0.27906507,0.07449481,0.027038919,2515.104711175311,0.0019385387
Keyhole pores,2,520022.785701956,0.55622375,0.5649105,4077.908251687498,0.0037895942,0.10940131,0.04546564,3862.024121486962,0.0030338604
Keyhole pores,2,119546.96995795051,0.4383718,0.6226839,4142.354290434166,0.003998265,0.08128339,0.031198036,3581.5872808534573,0.0036765502
Keyhole pores,2,202624.19798350945,0.46624318,0.6240167,4098.414616511027,0.0037464814,0.087892726,0.031117527,3547.656923586544,0.0032509223
Keyhole pores,2,2417950.7366306065,0.22718914,0.0,3003.687464543444,0.278495,0.06815522,0.027969081,2439.3112197168402,0.0027907677
Keyhole pores,2,230472.35378390475,0.3364608,0.7987584,4294.22817364711,0.0017095618,0.094461024,0.043585327,3746.9589307441465,0.0034183608
Keyhole pores,2,172356.5962855064,0.34493843,0.73144275,4214.182307867088,0.0023588522,0.08520718,0.03825855,3581.2228665651187,0.0040728743
Keyhole pores,2,172870.62018797817,0.48391056,0.6178151,4240.8432461999155,0.0037087218,0.08997775,0.034841284,3845.1635368351467,0.0033122995
Keyhole pores,2,3063642.2373853293,0.35015947,0.0,3036.7976801106042,0.27876076,0.062955305,0.025240684,2767.3822528392307,0.0024005885
Keyhole pores,2,367564.08566500124,0.5999437,0.5375418,4103.455324533233,0.0038999312,0.1201,0.043116853,3968.8785957055597,0.0027932131
Keyhole pores,2,129435.7800849103,0.48030326,0.5798825,4158.976542832307,0.004575755,0.08868198,0.03217906,3685.2282633847362,0.0032150857
Keyhole pores,2,165163.21899735587,0.44660026,0.6291645,4243.73003180934,0.00400119,0.07887777,0.029929543,3742.5074233938913,0.003360177
Keyhole pores,2,2658570.804347261,0.270691,0.0,3037.1902470735126,0.27801186,0.0607377,0.025871707,2569.261795870624,0.0026034908
Keyhole pores,2,259610.37891775154,0.36080778,0.765944,4268.416131116635,0.0019290723,0.09315298,0.04195969,3780.456879286554,0.002961404
Keyhole pores,2,121029.07398570792,0.2470013,0.84391165,4208.068093242312,0.0015804742,0.09450171,0.044321295,3396.1825721389114,0.0045096083
Keyhole pores,2,204075.3783912862,0.4379676,0.630946,4111.481147715677,0.0029323413,0.08765455,0.034929853,3618.3198430597317,0.0033186262
Keyhole pores,2,3074196.3081299253,0.3446563,0.0,3009.304602376638,0.27970397,0.064198814,0.02367219,2742.937064675374,0.0024021948
Keyhole pores,2,279702.05486323,0.50253165,0.5920867,4131.973113238653,0.0038007216,0.10255274,0.04133679,3854.869356878648,0.0033494604
Keyhole pores,2,156873.9005838264,0.46946394,0.5539508,4065.165094217074,0.0046723248,0.0971157,0.0330436,3516.3890603526006,0.0026013267
Keyhole pores,2,114541.85058237577,0.45024917,0.62541157,4175.075987249862,0.0041171294,0.08640438,0.03215074,3564.9097603227665,0.0030907963
Keyhole pores,2,3172859.2702716007,0.33172134,0.0,3135.1620657828726,0.27864406,0.057205375,0.023063742,2821.0848387421115,0.0029218264
Keyhole pores,2,279771.4280268381,0.39997157,0.7337013,4273.7714307500055,0.0021124133,0.101177,0.04298385,3870.618187113523,0.0035022073
Keyhole pores,2,229695.96536657543,0.3786135,0.6651847,4252.424568236265,0.0030692518,0.10254011,0.040964406,3663.7935054489076,0.0033715838
Keyhole pores,2,119874.30298033635,0.37417334,0.64960635,3954.0315904251875,0.003519346,0.13270937,0.044892598,3237.4096879517697,0.0025468653
Keyhole pores,2,3141444.9669589894,0.33983025,0.0,3086.227598813425,0.27930695,0.06276379,0.026348853,2804.64320963479,0.0028771937
Keyhole pores,2,296468.56248416257,0.5287777,0.5972034,4215.846424533625,0.00356549,0.098626144,0.04008596,4032.699036268644,0.0030583031
Keyhole pores,2,197446.11551261792,0.5341342,0.5133049,4158.587812204961,0.005551973,0.0930267,0.031014645,3812.9578975358486,0.0023819832
Keyhole pores,2,124657.85047524491,0.5349881,0.58573675,4281.699386157013,0.004835422,0.08330562,0.031151574,3906.494296712243,0.0034074532
Keyhole pores,2,3366841.5050931997,0.37475172,0.0,3157.447421047029,0.2788568,0.056641325,0.023743821,2934.9645724690386,0.0022121894
Keyhole pores,2,171832.65653521335,0.34582737,0.7782013,4202.938562691602,0.0014131541,0.109075435,0.04604031,3717.1661084742973,0.0038731291
Keyhole pores,2,255635.50572839828,0.33504784,0.70314485,3947.7889348334766,0.0024195302,0.11669817,0.04530001,3193.748268705839,0.0028320893
Keyhole pores,2,283219.40248317475,0.36479956,0.6885084,4089.6738808145687,0.0030208072,0.09926245,0.040682416,3450.96355550201,0.0033503196
Keyhole pores,2,2894096.2926282394,0.3264279,0.0,3057.7651404070284,0.2795889,0.066086344,0.025863007,2671.6041571830724,0.002333014
Keyhole pores,2,307475.4742461222,0.530708,0.5894775,4131.883127414731,0.0032871903,0.1013359,0.042038027,3910.8439798775066,0.0032763234
Keyhole pores,2,202262.49968577366,0.3919358,0.6238975,4124.024169986745,0.0035659766,0.093797706,0.035365764,3523.840473513363,0.0036471663
Keyhole pores,2,146856.34960554616,0.4499349,0.6303901,4135.999337365931,0.0033270312,0.08743321,0.03372496,3563.83030234137,0.0032861987
Keyhole pores,2,3328861.591373131,0.40202695,0.0,3116.0973474950633,0.27941644,0.063469544,0.02319911,2869.190263121149,0.0020104088
Keyhole pores,2,269473.6828590785,0.38873115,0.7354518,4164.257162758567,0.0020802603,0.10651056,0.044442568,3688.151330897887,0.0033696261
Keyhole pores,2,280808.5500154004,0.27310142,0.8138093,3957.5114245659556,0.0017001404,0.12030029,0.048788685,3114.7880987809804,0.0030696725
Keyhole pores,2,118744.32950569756,0.3318831,0.6762523,3781.0735602873838,0.0028251878,0.14142232,0.04728975,2955.9944542530966,0.0022965712
Keyhole pores,2,2861817.312252097,0.3539762,0.0,3015.817478574355,0.27995405,0.078195155,0.027319804,2664.303780609435,0.0023435638
Keyhole pores,2,366219.3411172288,0.42116827,0.6437214,4017.3832279363187,0.0027358886,0.11430166,0.045002855,3552.6744707485564,0.0036607126
Keyhole pores,2,197307.98210485152,0.4790918,0.57998085,4096.4066491061585,0.004334203,0.08536328,0.030927978,3583.34180975401,0.002869529
Keyhole pores,2,125986.3514784231,0.44639808,0.6420062,4146.6390290770305,0.003252233,0.08681339,0.032705333,3602.8429425182626,0.0034600026
Keyhole pores,2,3481207.2086751843,0.45810717,0.0,3106.6666660009732,0.27921492,0.060374293,0.021826167,2923.7862310713826,0.0023257933
Keyhole pores,2,287978.5149416014,0.39920273,0.7400189,4175.252219392909,0.001989184,0.104511835,0.044820044,3735.7126180698783,0.0032405397
