Label,label,S-centroid var,S-entropy mean,BER mean,S-bandwidth mean,S-flatness mean,AE mean,RMSE mean,S-centroid mean,S-flux mean
Defect-free,0,27807.350479293196,1.3573685,0.0006469988,2866.896749817023,0.017515372,0.09480128,0.026996419,7976.003474090441,0.00075083337
Defect-free,0,24547.054333207267,1.1802555,0.00063682644,2728.7182855795286,0.014501521,0.12450821,0.032010984,8116.779393881823,0.00090125354
Defect-free,0,38491.76948581374,1.501618,0.00060350174,2895.489510065889,0.019110003,0.091028325,0.022671852,8390.407670983526,0.00074981165
Defect-free,0,26703.227053928123,1.4422636,0.00095119077,2854.345462936851,0.017306775,0.07645881,0.022110827,8355.285750697007,0.00081554736
Defect-free,0,18386.550612827104,1.2052137,0.00079325645,2685.112264397998,0.012227204,0.11464928,0.028965484,8040.439537308466,0.0009070265
Defect-free,0,38772.41388525005,1.4613891,0.000755961,2864.849978649342,0.016140137,0.10209112,0.026851555,7988.126097365126,0.0007299411
Defect-free,0,29370.013200610774,1.3094088,0.0005606368,2629.5359782055866,0.010552868,0.11181676,0.03156044,7986.554116509474,0.0008877007
Cracks,1,23494.254292765698,1.3578521,0.0007161173,2744.266282067736,0.013229451,0.10512499,0.030065153,8009.848795416313,0.0008221654
Cracks,1,87199.9335198545,1.3802681,0.0006504931,2833.7976081880893,0.016096272,0.1194886,0.031067995,7931.626320611942,0.0008054187
Cracks,1,29767.856360596707,1.1995101,0.0006230342,2744.374490516162,0.014723742,0.1214761,0.029941147,8120.61115022328,0.0008877905
Cracks,1,111824.38142855193,1.5675472,0.00072527974,2926.1670903803433,0.019521398,0.10430382,0.023927629,8325.406189260108,0.00076737837
Cracks,1,42063.026846166365,1.4893749,0.00077158835,2870.8789501398737,0.017901968,0.07823409,0.022267587,8356.480341956361,0.00077760697
Cracks,1,27133.043023733135,1.2480377,0.0006836875,2746.474768111665,0.013284718,0.094575025,0.028202051,8039.517441696221,0.0008356566
Cracks,1,67800.04109483521,1.4852126,0.00084234105,2872.2468179459147,0.015907953,0.09087644,0.024070308,7922.624703788832,0.0007516386
Cracks,1,53541.475900368816,1.4650711,0.0006728811,2769.2654484225704,0.013188831,0.13095093,0.031528436,7946.356483526838,0.0008842975
Cracks,1,107060.38137713251,1.4684275,0.00056753546,2911.7173589732065,0.019844634,0.10157232,0.02917227,8024.13121501437,0.0008040907
Cracks,1,24929.76728427143,1.3729692,0.0007438032,2891.9267048432453,0.01788311,0.09200664,0.025517633,7948.795563958287,0.00075042364
Cracks,1,46863.603317665526,1.2845005,0.00083360786,2892.8335369104825,0.01896499,0.10938096,0.027166767,8076.735524387653,0.0007853666
Cracks,1,98467.86300646381,1.5899103,0.0007367563,2891.71662982464,0.018712234,0.11795921,0.024775993,8408.843641631747,0.0007792478
Cracks,1,45474.34202774048,1.4728843,0.00070839835,2886.7037533016814,0.017155265,0.07941551,0.021412665,8289.15939869374,0.0008130507
Cracks,1,55961.24476856146,1.3081356,0.00085715565,2879.990392706,0.01749986,0.1048128,0.024989856,8057.818032844912,0.0007751076
