Label,label,AE mean,AE var,RMSE mean,RMSE var,ZCR mean,ZCR var,Rolloff mean,Rolloff var,S-centroid mean,S-centroid var,S-bandwidth mean,S-bandwidth var,S-flatness mean,S-flatness var,S-kurtosis mean,S-kurtosis var,BER mean,S-crest mean,S-crest var,S-skewness mean,S-skewness var,S-entropy mean,S-entropy var,S-flux mean,S-flux var
Defect-free,0,0.1387522,0.0011153114,0.04552598,6.959579e-05,0.19495891702586207,0.0025904682293989055,9405.059603987069,25451.183715983603,5846.030229112757,60644.49330933201,4148.34562926214,14243.002551687727,0.010259118,2.1264472e-05,153.77481,8473.053,0.25715595,0.0005243202,4.6032966e-08,9.975221,13.008674,1.4697815,0.066264674,0.0010274164,2.077438e-07
Defect-free,0,0.13746801,0.00094097666,0.051135235,0.00024191725,0.16542070761494254,0.0035273366976735577,9302.838766163793,31316.730190825943,5583.288757388609,192695.05655916888,4226.988181929323,13274.965052423506,0.00873801,2.1961809e-05,219.55988,16963.803,0.30376673,0.00070868427,1.5330878e-07,12.330685,20.912186,1.2116647,0.1617963,0.0017836286,3.0479866e-06
Defect-free,0,0.12046726,0.00044227892,0.039002176,2.8770455e-05,0.20369746767241378,0.0017282453454585001,9417.1875,16273.172970475822,5814.042805001613,85704.4205098498,4187.841949792133,10505.57227570845,0.011642305,1.5637197e-05,131.82399,4912.0596,0.25889248,0.00048584663,2.8265687e-08,9.270708,7.9769425,1.4565088,0.03249559,0.0010624437,2.3069116e-07
Defect-free,0,0.1196952,0.0011511823,0.0395527,5.6658766e-05,0.21038186961206898,0.0016736281187440776,9237.991648706897,29446.209698880044,5769.010748996106,125230.12299733295,4186.687161611454,9384.777524765756,0.010106839,1.2551747e-05,122.82587,4897.3345,0.28512543,0.00048131842,3.1178693e-08,8.943146,8.696845,1.3676715,0.03293503,0.0015518,7.405284e-07
Defect-free,0,0.0887588,0.0007372395,0.03637033,0.00022933891,0.16517376077586207,0.005340568990023231,9368.428407866379,49957.856888153045,5300.194624398235,445034.21918779763,4376.020172346878,13164.725885714239,0.010051162,3.333293e-05,182.24254,16404.994,0.4108572,0.0006975,2.6103845e-07,11.134678,22.939348,1.0937815,0.1978236,0.0020645787,4.4904887e-06
Defect-free,0,0.09909128,0.00076657115,0.042326786,0.00022721216,0.12162131824712644,0.004206543508018869,9260.762392241379,51705.97939939193,4995.043369134492,329487.7539044613,4438.966036597046,19320.605508092438,0.0073536984,2.777417e-05,243.79655,18595.057,0.4822921,0.00088425033,2.6702102e-07,13.41804,23.322247,0.8583939,0.17131355,0.002045719,3.9647307e-06
Defect-free,0,0.13092847,0.0007437722,0.048497733,0.00014602776,0.14799411817528735,0.003175212773421211,9038.500134698275,28473.274398785572,5283.111663250547,168831.25863486234,4203.760367120109,10019.889947759506,0.0060790745,1.4188432e-05,220.24446,11893.834,0.3692882,0.0007343492,9.614244e-08,12.55821,16.447853,1.04362,0.10564295,0.0012205938,4.9953167e-07
Defect-free,0,0.12512277,0.0006512239,0.040106785,2.4093406e-05,0.1700902478448276,0.0019444532919818333,9222.64614762931,20722.872533355967,5414.545066171789,126008.793958902,4148.113107761302,5676.807089967086,0.008128184,1.0693219e-05,171.01959,5442.565,0.30528012,0.0005652018,3.0187547e-08,10.79187,8.539783,1.2810526,0.044888467,0.0010500129,1.833587e-07
Defect-free,0,0.1325217,0.0019010146,0.04371258,9.753376e-05,0.17894665948275862,0.002378687705494702,9165.22427262931,35219.49823631259,5531.697983830526,86671.14447335967,4120.1331176101085,18090.079130379123,0.007733349,1.34980155e-05,173.17517,7583.2427,0.28947452,0.0005962247,6.6243885e-08,10.783096,11.503724,1.3735586,0.093165055,0.0011916813,4.032933e-07
Defect-free,0,0.13342565,0.0006830005,0.0504854,0.00015329153,0.14866199712643677,0.0024419477868228186,9199.875404094828,30250.679309813215,5404.923958168687,138884.86290608882,4227.785974172993,12221.104168957208,0.006358921,1.0512829e-05,248.1272,14221.135,0.33036837,0.0007784191,1.2806387e-07,13.496164,16.589355,1.0761987,0.10088931,0.0021750326,4.242997e-06
Defect-free,0,0.10795295,0.00055728294,0.03794433,3.1998265e-05,0.17442304238505746,0.0017989883493410106,9155.571457435344,29286.688006306944,5384.70881587806,76764.93602665134,4195.137429916637,5693.898612808011,0.009149994,1.2925536e-05,162.11687,5790.7393,0.30592784,0.0005571752,3.806569e-08,10.464343,9.38321,1.2775408,0.037019823,0.001270891,5.663332e-07
Defect-free,0,0.109206975,0.0006068942,0.03659855,4.4141245e-05,0.19400480423850575,0.002168965034116951,9091.466864224138,33045.24942187151,5423.966668132783,153470.8820899249,4218.556528075118,9734.661881371176,0.009415856,1.3807036e-05,129.00598,5992.7983,0.32003033,0.00050124526,3.4987533e-08,9.233323,9.670074,1.3018351,0.06761473,0.0014527043,6.9618227e-07
Defect-free,0,0.09881276,0.0011808777,0.03744788,0.0003122755,0.14634406429597702,0.00405159713507234,9292.443426724138,51503.57553139595,5110.812964224665,365598.9442106906,4428.145861775266,20869.62252049435,0.009763631,3.398379e-05,199.54465,19062.877,0.4379319,0.00074247835,3.2284316e-07,11.6782875,25.065437,1.0046403,0.16660352,0.002229222,8.650663e-06
Defect-free,0,0.10423332,0.00065659935,0.042387266,0.00013722607,0.1166430944683908,0.002821716359496699,9213.735856681034,39774.32038922939,4865.304751914993,218098.17082637973,4446.097728373373,9227.88619213795,0.0061703604,1.7259263e-05,267.40164,15262.812,0.49570584,0.0009022576,1.7036385e-07,14.335932,18.272978,0.75770086,0.10846518,0.0023424958,4.069294e-06
Defect-free,0,0.12237093,0.0005617552,0.046382498,0.00012512766,0.1358039242097701,0.0036428868337483305,8981.820783943966,31470.73846084468,5027.113254404572,211217.45399291956,4208.462169314883,9304.57681951531,0.005424984,1.2554837e-05,235.15787,13645.918,0.4107242,0.0007750338,1.05620465e-07,13.091189,18.214035,0.9521201,0.12734182,0.0012530675,8.516397e-07
Defect-free,0,0.11000043,0.0004239104,0.037984233,5.326782e-05,0.17991199712643677,0.0024442552401975717,9172.649515086207,31060.90738430318,5270.197766414155,93948.84908566633,4152.899881735699,4953.996145795439,0.008343694,1.4584292e-05,147.91653,8037.2627,0.3153804,0.00052417157,5.213022e-08,9.847093,13.139862,1.3235632,0.08347146,0.0011085552,2.5499384e-07
Defect-free,0,0.14778435,0.0014266011,0.053357832,0.00018538884,0.1304889547413793,0.0020207534741656062,9082.556573275862,31787.45395646793,5206.867447775914,115165.14036144331,4160.036920870269,10385.345634639722,0.004756187,5.7194034e-06,252.47319,8521.546,0.36332658,0.0008049938,9.906873e-08,13.815936,10.774899,1.0353655,0.09144354,0.001654277,1.6027528e-06
Defect-free,0,0.13262554,0.001084304,0.052239046,0.00020723994,0.10972858297413793,0.0013082585918775778,9026.867254849138,32363.05527114415,4998.544890252303,155165.52792293363,4217.535566951532,8615.392564251973,0.005267549,1.0405175e-05,284.289,7730.454,0.39015934,0.0008876279,1.5704279e-07,14.904378,9.339445,0.89745784,0.08212698,0.0023116635,5.053927e-06
Defect-free,0,0.110324904,0.0010901017,0.03436761,4.6185753e-05,0.18455908764367815,0.002359505231416057,9085.279162176725,36211.914296099174,5281.1663522380895,104067.02693351546,4172.412506789742,6725.637674666444,0.010410212,1.8080022e-05,129.80995,7107.149,0.30588934,0.0004913837,5.7822604e-08,9.144323,11.854374,1.3665211,0.064228736,0.00117739,3.515992e-07
Defect-free,0,0.10726227,0.00032619847,0.03793379,2.2524762e-05,0.15158607219827586,0.0013865534388919792,8969.940396012931,23809.65404079587,5176.638929430082,88034.93247576673,4227.6201732727795,7418.718532419655,0.007557894,1.0154365e-05,186.52235,7246.5107,0.35610884,0.0006190135,4.211747e-08,11.463022,10.277986,1.1118075,0.03539552,0.0014972986,8.332659e-07
Defect-free,0,0.09311965,0.0009148175,0.038425636,0.00028881914,0.12341729525862069,0.0028441909566267677,9281.305563038793,50109.04718664399,4951.131136618929,259114.47288281855,4451.998130088274,10380.553201287128,0.007755413,2.0797039e-05,233.7422,14635.485,0.4718376,0.00083007105,2.9619767e-07,13.088337,18.894993,0.88324195,0.13762869,0.0022566603,4.710554e-06
Defect-free,0,0.099001125,0.00040668514,0.040356185,0.00013288048,0.11425220007183907,0.004199211593347711,9259.772359913793,29088.939917356867,4874.517801983614,240677.1518138015,4456.1814293165535,11657.725802921916,0.006349121,1.9317873e-05,262.48596,17943.1,0.5030011,0.0009071941,2.166933e-07,14.123199,20.575096,0.76928484,0.15422125,0.0022870484,3.4611612e-06
Defect-free,0,0.12208013,0.0006335332,0.050458442,0.00012814754,0.11372463182471264,0.0028707330648044507,8933.556707974138,16274.643216490318,4874.213238370693,178552.277266925,4257.3607949156585,8429.217292193807,0.004517098,9.364398e-06,267.66727,12270.637,0.45581558,0.00088479806,1.04200524e-07,14.347651,14.345866,0.8207447,0.1279986,0.0011403471,2.7025172e-07
Defect-free,0,0.105398946,0.0005264524,0.033810403,2.0874368e-05,0.18697804418103448,0.0013846024321602585,9291.453394396553,16232.741205077113,5360.28883936498,87885.01253623079,4177.85221193647,7992.284390361616,0.009920281,1.15064995e-05,131.28603,4318.824,0.2965634,0.00047075786,2.329231e-08,9.25353,7.651404,1.3998648,0.052454047,0.0010728614,1.7764033e-07
Defect-free,0,0.12486495,0.0020249246,0.04229261,0.00015174955,0.17605064655172414,0.003320380236201942,9002.363954741379,21987.89670833084,5255.677694399739,182070.58405156722,4073.1627971963876,14802.051755732733,0.0072245756,1.3967863e-05,171.77711,12082.015,0.31532425,0.0005828061,8.7003315e-08,10.625935,17.789248,1.3081629,0.13242577,0.0013615718,7.3813453e-07
Defect-free,0,0.14219052,0.0053116116,0.052384816,0.00027777697,0.10915611530172414,0.0019530798299322988,9035.282529633621,99370.74258693193,4836.993492005706,214305.95739950603,4225.519100014765,9688.784537111565,0.00621093,3.4214485e-05,277.9406,14290.428,0.42015588,0.0009009342,2.2541849e-07,14.622166,17.517872,0.84149134,0.12650336,0.0026614603,7.4474074e-06
Defect-free,0,0.10116717,0.00051312987,0.035012256,5.268787e-05,0.1471185793821839,0.0012031813596447515,9058.053273168103,41377.50114753896,5047.412967392338,94033.50971879817,4231.684851796169,4690.514889608632,0.010148679,2.073761e-05,183.04643,7734.892,0.3367963,0.00058824796,5.960305e-08,11.23374,11.364211,1.1390877,0.06117937,0.0012615046,5.063154e-07
Defect-free,0,0.11002113,0.0012572991,0.037554987,4.0967865e-05,0.15015490301724138,0.001336458699834569,9011.521753771553,54073.19800323596,5118.105066018043,112055.47402829195,4286.649641430999,10048.192924718807,0.008957371,2.0485242e-05,180.28078,6590.1436,0.37369353,0.00060227973,3.9656218e-08,11.264496,10.141307,1.0856023,0.051312394,0.0015692415,7.523519e-07
Defect-free,0,0.09269767,0.0007738697,0.035451066,0.00026334115,0.13638761673850575,0.00290705414614663,9426.840315193966,58993.00872925203,5069.455464651155,269615.3828194646,4497.551559351203,6273.86774969669,0.00975517,3.849746e-05,203.63023,14257.274,0.45699778,0.00075822446,3.0490136e-07,12.078789,18.91714,0.9458473,0.1451065,0.0024635294,6.3962834e-06
Defect-free,0,0.10108229,0.00048670848,0.041913696,0.00014235078,0.10778668283045977,0.0025055447851970534,9204.825565732759,48530.00296707245,4711.553985824633,168485.9671646334,4465.540070204108,12386.941703248696,0.0049204915,9.571168e-06,277.28757,18068.025,0.54226464,0.00095764163,2.0058343e-07,14.619341,19.56876,0.6896248,0.08825666,0.0024877705,5.698948e-06
Defect-free,0,0.12255228,0.0006444303,0.048754748,0.00016680226,0.10436310165229885,0.003088306886136477,8895.935479525862,23107.244007369143,4607.456937475389,152423.68879212622,4241.287314391896,7461.374193046225,0.004692268,1.2780485e-05,264.83334,13566.719,0.48790082,0.00088331173,1.341964e-07,14.253709,17.50532,0.7583933,0.14227223,0.0013627424,6.6226266e-07
Defect-free,0,0.11885474,0.0028942176,0.040262103,3.4854915e-05,0.11508845186781609,0.0014630576108654546,9061.023370150862,30892.074133638238,4701.1480045651515,81591.99954672516,4223.31037298994,3028.199656172347,0.0066633606,1.1998286e-05,226.65329,10118.213,0.4013902,0.00068060175,5.2179892e-08,12.8356285,13.80123,0.92395085,0.049943786,0.0012978434,8.7208184e-07
Defect-free,0,0.110323854,0.00084435195,0.039855257,8.853674e-05,0.14054642600574713,0.0025323608747198304,8950.882273706897,19245.275288784826,4953.618562365212,209266.4424608576,4127.653776494691,11051.68645399105,0.006401732,1.2204587e-05,198.5472,10288.132,0.36876512,0.00066308514,9.354297e-08,11.806168,14.921847,1.1486051,0.14709666,0.0016282192,1.2814372e-06
Cracks,1,0.12035782,0.0010598309,0.048927438,0.00015749196,0.11548132183908046,0.0019615813154638135,8916.973666487069,21510.801876626032,4721.070244456422,149008.57377309256,4199.329623321969,4597.613142728007,0.005432859,1.4247994e-05,280.37503,13830.05,0.43329883,0.00088341825,1.7489648e-07,14.621382,15.612274,0.8340656,0.08627016,0.0027094898,1.1420882e-05
Cracks,1,0.12358637,0.0017237423,0.03993032,4.032669e-05,0.13353650323275862,0.0013593139981070636,9006.324084051725,60408.48807971061,4881.883340993222,128073.58502235737,4231.470348643043,10296.963137703502,0.008851362,2.711744e-05,206.33446,8574.201,0.36597413,0.00063017715,4.508832e-08,12.070706,12.216062,1.0481678,0.05956634,0.0012434721,4.841167e-07
Cracks,1,0.10357105,0.0008941153,0.035322484,2.6845146e-05,0.15502087823275862,0.0016142136040444512,9012.016769935344,96827.46202285169,5023.367153985009,141139.06861221988,4303.005727139783,9497.900353203357,0.009204473,3.2584045e-05,158.83096,5728.3223,0.38880295,0.000565853,3.8621764e-08,10.574503,8.998643,1.0877191,0.06666954,0.0018216445,1.3360318e-06
Cracks,1,0.097348616,0.0015102653,0.039531864,0.0004372835,0.12507857399425287,0.0028338370573285985,9372.388537176725,77825.75749046878,4890.722656593927,298946.5852511686,4502.356989427817,11021.233402675303,0.009051457,3.1980162e-05,210.40811,19632.793,0.49088305,0.0007868856,3.9414297e-07,12.255336,23.302217,0.8920181,0.13012274,0.0022393914,5.029527e-06
Cracks,1,0.10343249,0.0007049622,0.045902457,0.00021726257,0.09346376616379311,0.0018650501718419055,9244.426858836207,87430.75218268724,4633.673212398999,242306.74734908223,4485.388810578168,10815.631085508032,0.0052828663,1.7193519e-05,279.37518,13737.494,0.57284,0.0010024124,2.4816364e-07,14.878039,14.778245,0.63198197,0.09585056,0.0024116107,4.2003735e-06
