Label,label,AE mean,AE var,RMSE mean,RMSE var,ZCR mean,ZCR var,Rolloff mean,Rolloff var,S-centroid mean,S-centroid var,S-bandwidth mean,S-bandwidth var,S-flatness mean,S-flatness var,S-kurtosis mean,S-kurtosis var,BER mean,S-crest mean,S-crest var,S-skewness mean,S-skewness var,S-entropy mean,S-entropy var,S-flux mean,S-flux var
Defect-free,0,0.383781,0.004954083,0.11560815,0.00013226991,0.36346084770114945,0.0008691267854456447,9759.243669181034,16569.05998089367,7989.117586780479,9648.661795443033,2637.3296897911305,26408.35797098964,0.008627932,7.1387703e-06,31.975885,157.65428,0.013865971,0.0002675809,4.2930877e-09,4.8763313,0.5705466,0.9627028,0.011535049,0.0011691982,1.3112273e-07
Defect-free,0,0.2543384,0.0048875976,0.07443752,0.00025823276,0.3646619073275862,0.0010646469669591517,9930.519261853447,29624.3545076368,7992.263129129628,13076.002576722793,2885.942854903752,36492.38974073531,0.013706082,2.402434e-05,27.732334,153.2563,0.019313756,0.00023773436,6.320881e-09,4.4589963,0.6629471,1.3093857,0.053530313,0.00097296684,6.223877e-08
Defect-free,0,0.23965348,0.0030708539,0.070463605,0.00019735616,0.3627592941810345,0.0008851785391415576,10001.801589439656,73686.15731614664,7951.272113160886,7765.291561291431,2973.5786824716793,40823.13750208531,0.0147781,2.7972766e-05,28.566566,136.21535,0.023744008,0.00023855577,5.170881e-09,4.5279813,0.6102703,1.342613,0.06458579,0.0009524561,7.7407265e-08
Defect-free,0,0.36722398,0.002286454,0.108118355,0.000111691974,0.36226540050287354,0.0008581107698133874,9683.258688038793,5077.127049567441,7861.635325693805,8230.48362636451,2678.145377483643,8628.493860008319,0.007605345,3.3071774e-06,35.28717,269.71875,0.019480452,0.0002826172,6.0130767e-09,5.035279,0.8553647,1.0139674,0.02028638,0.0011433414,7.652959e-08
Defect-free,0,0.34626788,0.0023860587,0.103523925,0.000102941674,0.3617827316810345,0.0008966226309384327,9770.629040948275,3498.5729120007313,7829.76425761813,11420.27830516902,2738.9367473043726,10121.660252949185,0.008881648,4.826599e-06,28.316187,129.35315,0.01685909,0.00024220087,3.866958e-09,4.571611,0.6128934,1.1426322,0.019244194,0.0010073878,6.4685345e-08
Defect-free,0,0.38530934,0.005433043,0.11239158,6.25742e-05,0.36407821479885055,0.0011471118869043149,9730.780239762931,18814.00312453189,7844.895697010315,15898.771677955754,2675.507263738908,9499.050807228396,0.0076629217,5.189833e-06,27.285126,117.200356,0.015288716,0.0002459956,3.349459e-09,4.484311,0.48077542,1.228783,0.008331567,0.0010613735,8.050808e-08
Defect-free,0,0.35992643,0.0011480598,0.10716744,6.0646264e-05,0.36488079202586204,0.0009110203537731193,9772.361597521553,5097.342932266797,7875.107535397992,7482.062841752082,2777.4921919365033,8367.615408222397,0.009265194,3.2647888e-06,28.389631,114.35631,0.015894717,0.00024931386,3.070932e-09,4.5420814,0.5524004,1.272453,0.027567672,0.0010051164,7.10337e-08
Defect-free,0,0.32198817,0.001383626,0.09715081,3.1802334e-05,0.3593862248563218,0.0008652510424399883,9760.481209590518,5656.771540783532,7805.60687676747,6160.367823671475,2775.072159663665,6901.381001233947,0.009798461,3.1894483e-06,30.481485,167.4934,0.016655443,0.00024692048,3.055276e-09,4.687676,0.6399395,1.1109858,0.012234428,0.0009896761,4.8398498e-08
Defect-free,0,0.34511662,0.0026904868,0.098677896,5.1667583e-05,0.3608735183189655,0.0008953126989750933,9715.187230603447,20468.02989084287,7859.156243419632,8075.578709281211,2734.8074392474473,22162.229956545405,0.00949995,1.3435126e-05,35.14652,224.62582,0.016318733,0.00027534628,4.3219615e-09,5.0171366,0.8468138,1.0438744,0.024389362,0.001105464,9.6579704e-08
Defect-free,0,0.23122749,0.0028395443,0.06945675,0.00012537181,0.36468996946839083,0.0010895368712378992,9954.77505387931,53734.67385839764,7953.861815675639,19014.476341258007,2981.6719566568972,33175.014805448875,0.014981518,3.1648196e-05,28.594564,144.31937,0.022277877,0.000236264,4.1993196e-09,4.524384,0.6103446,1.3474936,0.047065526,0.0009409586,7.5126835e-08
