Label,label,AE mean,AE var,RMSE mean,RMSE var,ZCR mean,ZCR var,Rolloff mean,Rolloff var,S-centroid mean,S-centroid var,S-bandwidth mean,S-bandwidth var,S-flatness mean,S-flatness var,S-kurtosis mean,S-kurtosis var,BER mean,S-crest mean,S-crest var,S-skewness mean,S-skewness var,S-entropy mean,S-entropy var,S-flux mean,S-flux var
Defect-free,0,0.41555926,0.0027806074,0.12079485,6.189416e-05,0.3649818157327586,0.0008826303047364637,9840.426320043103,18872.200362605803,8068.404496188616,9366.828258852998,2606.303620342652,11484.105757261501,0.007820441,5.8574215e-06,27.9395,138.32237,0.00048393593,0.00024518487,3.1028002e-09,4.503196,0.62600344,1.1476256,0.016442133,0.0010286921,6.518946e-08
Defect-free,0,0.42239136,0.0037157754,0.12358173,0.00010941713,0.3647741558908046,0.0009334134305857467,9863.692079741379,14899.473110929255,8123.550766348463,7610.866723981348,2521.7366543351523,5235.291070478528,0.0065636286,1.6422599e-06,29.135534,100.24808,0.0003534716,0.0002561548,2.6632918e-09,4.6720676,0.4707967,1.0361787,0.009264402,0.0010993317,7.384962e-08
Defect-free,0,0.39203653,0.003559708,0.1207952,0.000105296735,0.3639828035201149,0.0008570994516867348,9768.15396012931,5362.84485838501,8147.731573380229,3366.6797368751,2425.85259629144,4651.110376579046,0.005763814,1.1926488e-06,32.35664,127.01396,0.00041292878,0.00027802397,3.833138e-09,4.9076195,0.49279588,0.9091191,0.0088033965,0.001221347,1.0413983e-07
Defect-free,0,0.26789802,0.0060117957,0.07734497,0.00029787482,0.3675915948275862,0.0010754059478965395,10015.662042025862,66128.11263761396,8220.834358470953,5711.617841646881,2625.1908136525176,15939.708197827887,0.0096998485,9.723138e-06,24.95376,81.43963,0.00048534662,0.00023425858,5.2901497e-09,4.2826333,0.41667417,1.2423265,0.023776954,0.0009803531,7.1089275e-08
Defect-free,0,0.27049342,0.0032776347,0.07591223,0.00023585172,0.36909572557471265,0.000900474812430393,10109.962621228447,104150.51238006703,8225.528283617436,5583.333376758507,2692.498453014626,28280.40244351929,0.011200436,1.9916053e-05,25.136923,67.68836,0.0004922473,0.00023410702,4.625985e-09,4.291332,0.38270763,1.2712532,0.04080379,0.0009932016,8.07399e-08
Defect-free,0,0.390759,0.003957106,0.118317634,0.00017144473,0.36306236530172414,0.0008449321978157395,9726.325094288793,5674.046931453891,8074.6462431618365,3695.4588946571457,2440.3450038392825,4872.200016159799,0.005505872,1.1607773e-06,35.02053,157.71921,0.0004201897,0.00028993993,4.4951065e-09,5.1013594,0.58701426,0.89824563,0.010272765,0.0012372892,9.7214155e-08
Defect-free,0,0.44035077,0.017245185,0.12237069,7.211448e-05,0.3660481770833333,0.0009493754741332542,9921.113954741379,90875.29355365512,8129.718654552722,37449.10611711512,2570.7124351956027,45838.08588988078,0.008191701,5.718995e-05,32.091892,186.36237,0.00049063977,0.00026062533,3.6306107e-09,4.799364,0.72899324,1.0604817,0.016288666,0.0010644025,9.111385e-08
Defect-free,0,0.4340943,0.004947736,0.12743565,6.9616566e-05,0.36429709949712646,0.0011286473460077123,9850.326643318966,34352.29812876081,8109.420172722934,25602.351820933734,2524.9640490581996,20862.549127881044,0.006762323,7.4591217e-06,25.768148,136.69592,0.00039492763,0.00023816581,3.5955785e-09,4.344404,0.5636327,1.1802121,0.013253673,0.0010330884,7.573952e-08
Defect-free,0,0.4110651,0.0032412957,0.11678643,5.601286e-05,0.3661211386494253,0.0008646950159162335,9824.338294719828,7226.626722764459,8051.291482951697,10701.81083809659,2614.647010162219,9169.000587090533,0.007546338,2.9325124e-06,27.731016,163.1215,0.00034335567,0.00024373797,3.6794745e-09,4.4639964,0.63642955,1.224789,0.01378718,0.0009985458,6.861725e-08
Defect-free,0,0.3901206,0.0020165707,0.11611803,9.626048e-05,0.35970613326149425,0.0008686136610364012,9855.524313038793,15789.707072708186,8096.614865642958,4000.100764301948,2566.8910146461003,17037.491095384357,0.0073152664,7.866888e-06,36.862118,378.81927,0.0004952357,0.00028075906,6.257393e-09,5.0566916,1.2107061,1.0363235,0.016224314,0.0011008156,9.806651e-08
Defect-free,0,0.38336042,0.0037328273,0.11546321,0.00013050102,0.3639210668103448,0.0008720217646940143,9776.321726831897,22507.01607195007,8114.857911951259,6536.249192295541,2466.385487629772,24375.12951135096,0.0063398173,5.3761455e-06,31.891874,156.86157,0.0005080553,0.00027241616,4.4411195e-09,4.8707604,0.5684134,0.9443782,0.011038292,0.0011999108,1.3767388e-07
Defect-free,0,0.24962959,0.005331636,0.07416036,0.00026536325,0.36700228987068967,0.0010611667927890556,9962.200296336207,36028.133544286844,8165.629958194314,7774.6311570227335,2671.5727198680265,25629.20998156455,0.010041187,1.3239569e-05,27.681921,150.71126,0.00050146924,0.00024244848,6.5617787e-09,4.4567337,0.6495139,1.2647965,0.039778497,0.0010066575,6.607726e-08
Defect-free,0,0.24041362,0.00295001,0.07007939,0.0002020153,0.36553183369252873,0.0008993003906701573,10049.323141163793,88336.79128912202,8160.4831466669375,8323.955747797936,2725.1845988337204,30967.30788891446,0.010853738,1.5117885e-05,28.814827,138.07278,0.0005820535,0.0002447061,5.324118e-09,4.5497165,0.60487753,1.2803953,0.050318286,0.0009898514,8.3402995e-08
Defect-free,0,0.37251124,0.0030708348,0.10777773,0.00011133408,0.36298379130747127,0.0008668590212517172,9701.326778017241,4635.073081208184,8034.5747027424695,5583.776608340368,2451.655656836161,11261.059776288974,0.0056495243,2.9710643e-06,35.323277,265.74503,0.0005635007,0.0002879582,6.269816e-09,5.047847,0.8443423,0.9707479,0.019899674,0.0011857502,8.298746e-08
Defect-free,0,0.3537054,0.0020628276,0.10329638,0.00010393749,0.36376953125,0.0009243460907333199,9787.459590517241,3984.8567812961583,7981.339302114713,7771.612181485522,2546.7888706192857,10062.614613674588,0.0064975624,3.1429836e-06,28.315918,128.61592,0.0005118088,0.00024696463,4.0341686e-09,4.576716,0.608459,1.1117883,0.017945394,0.0010414043,6.899359e-08
Defect-free,0,0.38370803,0.004824692,0.11216134,6.2535044e-05,0.3646338451867816,0.0011504858452666782,9748.10580549569,19656.94417284445,7988.5174262296405,16084.262886752005,2493.826008193211,10994.769055027733,0.005668887,3.2530443e-06,27.282764,116.914604,0.00044974347,0.0002507402,3.4592942e-09,4.488227,0.47869015,1.1999375,0.007277542,0.0010932216,8.571108e-08
Defect-free,0,0.36190236,0.0010447002,0.1068763,6.185333e-05,0.36572826867816094,0.0009348721024791322,9791.419719827587,5552.506594255335,8020.679398361597,6807.490562784571,2592.193798667123,6626.860254475784,0.0067124963,1.784117e-06,28.51563,115.97535,0.00038042947,0.00025420196,3.1497214e-09,4.5565906,0.5525688,1.2357762,0.024152936,0.0010335192,7.4819546e-08
Defect-free,0,0.32690325,0.0026608042,0.09693972,3.1779593e-05,0.36048626077586204,0.0008829417703078939,9778.301791487069,6001.544231183464,7960.567769534661,4771.463448026102,2583.7308365909616,5249.830004596246,0.007130069,1.6198156e-06,30.374744,167.15198,0.00044362544,0.0002513621,3.1520502e-09,4.68495,0.63695383,1.0809512,0.011320423,0.0010226164,5.1759205e-08
Defect-free,0,0.34403306,0.0025545752,0.09851104,5.206652e-05,0.36234397449712646,0.0008978800849849032,9733.75033674569,22421.25172110432,8009.177036927938,6312.527604251771,2542.6031045701243,17447.86939174977,0.0069104824,7.674061e-06,35.013138,220.84698,0.0005450956,0.0002800676,4.393368e-09,5.0114536,0.83161104,1.0209844,0.021847932,0.0011419386,1.020025e-07
Defect-free,0,0.23253658,0.003197226,0.06910356,0.00013098397,0.3672380118534483,0.0010490364561560983,9989.178677262931,59703.015033753654,8153.253236177237,15966.80643453479,2739.1692668408805,22519.698611892138,0.010888284,1.7196637e-05,28.71894,149.72,0.00058797887,0.0002423127,4.5119153e-09,4.532296,0.6305765,1.2946702,0.0353089,0.0009792822,8.067041e-08
Defect-free,0,0.22767587,0.0015793748,0.06651001,0.00012031968,0.3688487787356322,0.0008988131587265002,10043.382947198275,101215.77881462651,8163.318440825556,7423.981656498332,2737.537540363965,19345.578822005493,0.0106892465,1.1814801e-05,30.14212,142.70941,0.0007438753,0.00024939427,4.734823e-09,4.6283545,0.58659834,1.2956388,0.031336956,0.0009902612,7.085805e-08
Defect-free,0,0.32264623,0.011540709,0.09289281,7.889493e-05,0.36154700969827586,0.0008701442774448705,9722.612473060344,17405.13988113857,7977.965326406621,5048.403390990008,2523.1011597716115,13182.952667763651,0.0061448743,4.4861117e-06,35.686447,127.36562,0.0006557588,0.00028137543,3.0600886e-09,5.0886383,0.503944,1.0278267,0.012262827,0.0010980517,7.35203e-08
Defect-free,0,0.3184348,0.0015420287,0.09563939,4.145472e-05,0.3630174658764368,0.0009004099867683782,9791.419719827587,7087.443433391922,7943.082822294326,9865.451304353099,2580.141117246881,4747.821754056225,0.006279371,1.6876215e-06,32.93288,179.59445,0.0005258457,0.00026473316,3.4868475e-09,4.836424,0.67599607,1.1679695,0.009305975,0.0010084315,5.983848e-08
Defect-free,0,0.38556436,0.006975315,0.10699918,9.462683e-05,0.3639659662356322,0.0011932244781522367,9737.215449892241,11798.111663845575,7953.874870633345,14336.701988964149,2518.459366644869,18501.7114334773,0.005825472,4.419729e-06,27.00499,311.74335,0.0005525989,0.00024309669,4.6192286e-09,4.395898,1.0504898,1.2537612,0.017270511,0.0010030839,6.895131e-08
Defect-free,0,0.30704156,0.0016433203,0.08996005,2.4138491e-05,0.3613393498563218,0.0008781749736933558,9777.806775323275,7751.627070441683,7865.585195706737,12458.766746207912,2673.6477847670585,5436.164601117696,0.007880909,2.0055086e-06,25.030127,99.53478,0.00041256024,0.00022860871,2.0448312e-09,4.254953,0.4410635,1.4242389,0.013506341,0.00094675086,5.651099e-08
Defect-free,0,0.32655844,0.008635753,0.09021067,4.732106e-05,0.35668664691091956,0.0008816931360793848,9761.71875,10623.752659764783,7875.997956746584,6802.89347163581,2651.044190111319,8816.514258439089,0.007478492,2.53716e-06,39.26421,455.5024,0.00056938303,0.00028028304,4.924609e-09,5.1973057,1.2459915,1.1325461,0.009526888,0.0010620984,8.039536e-08
Defect-free,0,0.31536725,0.0030975575,0.09017209,6.470096e-05,0.3589989673132184,0.0008661429150319664,9729.295191271553,12494.885754216722,7946.729058478848,7929.176595251204,2571.6176412896993,18832.901824909084,0.0071951626,6.264467e-06,34.168606,162.82814,0.0005966857,0.00027792348,4.4292854e-09,5.007016,0.6458567,1.0288165,0.016534973,0.0011220168,8.7124384e-08
Defect-free,0,0.22950377,0.004529819,0.06417006,0.0001061856,0.3679058908045977,0.001101038039856723,10112.932718211207,97734.72633429854,8164.909684058696,12498.275507903869,2781.6402512939235,24711.243096385246,0.011376464,2.076309e-05,30.079136,180.04202,0.00074739696,0.00024509602,4.6212905e-09,4.607677,0.7059011,1.3594514,0.035136078,0.0009868382,7.561325e-08
Defect-free,0,0.21472414,0.0018243793,0.062361486,0.00010052324,0.369488595545977,0.0008922001852165805,10181.492456896553,134948.73580977978,8196.884972231455,7971.433333996348,2775.0917056023704,16975.129046437047,0.0113302125,1.0561281e-05,27.635523,120.3992,0.000640914,0.00023608809,4.413021e-09,4.4545164,0.5815995,1.3962961,0.03396667,0.0009470152,7.677387e-08
Defect-free,0,0.30640772,0.0015833138,0.08962891,8.668673e-05,0.36078371946839083,0.0008600795421784299,9764.936355064656,8472.660220052057,7996.21682475879,4852.464704818315,2551.132713827364,13511.952803992575,0.0065410966,4.862102e-06,34.066517,212.15811,0.000626729,0.00027211293,4.147546e-09,4.984601,0.6571719,1.0287411,0.009567242,0.0011030899,9.199315e-08
Defect-free,0,0.30065534,0.0011793688,0.08981797,5.805077e-05,0.36277613146551724,0.0008944612715483375,9869.879781788793,7034.882138373597,7962.636265279111,7653.40165778354,2650.560773109385,6181.961889350363,0.00734484,2.2754618e-06,31.873825,166.93695,0.0005161714,0.00025390068,3.474776e-09,4.7642684,0.65075475,1.2561166,0.00730785,0.0009953311,8.7815124e-08
Defect-free,0,0.34478375,0.007951496,0.09984347,0.00018506202,0.36121026400862066,0.0011422056741672898,9687.713833512931,14987.320310295547,7830.8883272477415,23445.101926734387,2555.763668514359,17374.517566863105,0.0059069656,3.7262973e-06,28.178831,115.28204,0.00055618415,0.00024769158,3.7946846e-09,4.5115337,0.57709813,1.3065794,0.028069977,0.0010900475,1.0530715e-07
Defect-free,0,0.28601775,0.009675558,0.082593344,0.00010589204,0.35625448994252873,0.0008404575891705167,9856.019329202587,83152.09123949373,7845.209070506484,52029.55126134651,2749.334648701386,29952.903274392094,0.010905963,0.00013432688,25.858255,139.19586,0.0005194808,0.0002226856,2.2282576e-09,4.2346025,0.5934919,1.536276,0.013943572,0.00091115944,4.923567e-08
Defect-free,0,0.25796297,0.0009579702,0.076786056,5.057489e-05,0.35493556932471265,0.0008886251350047014,9811.22036637931,6418.113935291412,7814.610699168918,11311.282273712153,2774.8903792742276,11327.657055341455,0.010344144,6.4635287e-06,32.271206,230.19264,0.00056858355,0.0002462679,4.263025e-09,4.7250996,0.8310876,1.265811,0.0068560108,0.0009007514,5.0100244e-08
Defect-free,0,0.29186872,0.0030989232,0.08462055,6.178555e-05,0.3594647988505747,0.0009007482897858904,9817.160560344828,62789.91906169477,7957.831813678623,15130.84626362588,2654.0862931989054,14737.468941926472,0.009008772,1.8256573e-05,33.86396,117.72453,0.00057893177,0.00026401348,3.0490288e-09,4.9552236,0.5042464,1.1288725,0.02768001,0.0010581979,9.902683e-08
Defect-free,0,0.21478727,0.0049683903,0.06092831,6.024677e-05,0.3711779364224138,0.0011084228104369486,10355.490638469828,112824.59630410538,8248.317216183286,19301.934286467884,2835.6662115844183,9764.031472826306,0.012393568,1.1172428e-05,27.103592,99.511986,0.00053857215,0.00023053914,3.544188e-09,4.384874,0.50170857,1.4787539,0.025037056,0.000905175,6.144678e-08
Defect-free,0,0.20539102,0.0009534347,0.061167218,5.785767e-05,0.37260349317528735,0.0009592847286087783,10271.585398706897,164009.00592985388,8216.93007796226,21479.168772224293,2777.2058930905473,16330.405567045882,0.010558327,9.830058e-06,33.87183,276.35403,0.0007888775,0.00025317588,4.5815343e-09,4.862327,0.990638,1.385828,0.031593814,0.00096631004,7.763895e-08
Defect-free,0,0.27557513,0.008864409,0.07655006,4.393702e-05,0.3599250179597701,0.0008941234095217232,9802.805091594828,31359.244804745187,7901.334580634152,9562.65200334763,2638.8308278218956,16048.982879209087,0.008104903,1.1733091e-05,30.970793,159.1561,0.00077075185,0.0002519239,3.5324046e-09,4.7047234,0.67305946,1.1915843,0.024450356,0.0010777558,8.727617e-08
Defect-free,0,0.25832918,0.0032247768,0.072684675,2.0482312e-05,0.35794944324712646,0.0009008890918797712,9906.01596174569,16825.127828418856,7813.608124679337,10517.453766004017,2793.7270482002677,11687.358499088048,0.009957086,5.2134915e-06,27.268585,166.58778,0.00063874153,0.00022690979,2.446583e-09,4.3269415,0.69670373,1.4453235,0.017687816,0.0008567234,4.991776e-08
Defect-free,0,0.2768053,0.002587251,0.079990484,9.812142e-05,0.35950408584770116,0.0011726601905938671,9709.494544719828,13682.599492929212,7764.364754598023,13386.862489065343,2651.3597477450126,17128.556491959363,0.007472389,5.259335e-06,22.630486,78.93998,0.00050877174,0.00022156276,3.2193441e-09,4.0654063,0.3965471,1.4632299,0.012892164,0.0009312951,5.6811942e-08
Cracks,1,0.26513392,0.0011516662,0.07937438,5.814628e-05,0.3557213092672414,0.0008911147176203536,9785.727033943966,16903.050867187278,7767.890953187164,7365.68834878885,2729.1156772156673,14456.025515612258,0.008990272,8.744181e-06,24.779385,133.64886,0.0006441724,0.00022359869,3.955938e-09,4.2165895,0.6654652,1.5319052,0.040018994,0.00092329364,7.027461e-08
Cracks,1,0.2845389,0.0019223935,0.08151906,4.007858e-05,0.35740503771551724,0.0009075825147292371,9816.665544181034,49495.58703709443,7800.036283590862,27425.550603733205,2756.897479245323,17519.581365578106,0.010350993,1.5184176e-05,26.944344,93.71615,0.00057340163,0.0002266017,2.289419e-09,4.4223104,0.55480814,1.316946,0.03103667,0.0009444253,6.30032e-08
Cracks,1,0.28441507,0.012173022,0.079537824,0.00011305236,0.3569223688936782,0.0008259421217660481,9844.386449353447,89518.86908477891,7949.18359685307,16718.21247460433,2694.6407519964146,17417.927556953444,0.009682989,1.9766403e-05,34.88612,257.5599,0.0006364972,0.0002666687,5.6519895e-09,4.970133,0.99076736,1.1555864,0.043274276,0.0010479405,1.0591984e-07
Cracks,1,0.23204233,0.008683121,0.061169006,6.6106906e-05,0.3700554507902299,0.0011793980905253373,10526.766231142241,102895.90244769483,8232.764542850777,40392.41683339157,2873.5227823918144,26240.72281540534,0.013147449,2.931403e-05,28.463331,163.18793,0.0006002467,0.00021965605,2.3637727e-09,4.46712,0.9059612,1.5080537,0.044486083,0.0008742791,8.854641e-08
Cracks,1,0.21230097,0.0023513278,0.060631085,5.81579e-05,0.37446681932471265,0.000992564673719231,10480.482219827587,187719.66340567355,8244.322486168008,30103.499736554175,2809.909148891564,9655.528444425385,0.011471319,6.7005226e-06,35.673016,372.1415,0.0007195012,0.00025579747,6.5284387e-09,4.9062243,1.3311867,1.4169656,0.026955627,0.00092756056,7.4939805e-08
Cracks,1,0.2410822,0.00080322725,0.07431546,3.2830736e-05,0.35742748742816094,0.0008757114095406892,9878.542564655172,17214.375460757365,7887.400097654755,9501.58346106963,2695.8858345199005,6032.581217101653,0.008758098,3.7690052e-06,29.027897,150.28061,0.0005858802,0.00023669792,2.8329257e-09,4.589761,0.6586666,1.2417766,0.017953414,0.000959028,6.96099e-08
Cracks,1,0.21788745,0.002157181,0.061343983,3.1820804e-05,0.35383553340517243,0.0008793196600673222,9937.449488146553,23587.64689260657,7743.71832295913,21152.132118285448,2843.1262360497562,13843.057110204714,0.011238016,8.947302e-06,20.061255,86.37654,0.00071363786,0.00019456365,2.4385285e-09,3.7789462,0.433593,1.5820092,0.023887312,0.000814723,4.4907097e-08
Cracks,1,0.2742948,0.01138317,0.07609903,0.00020705904,0.35769127155172414,0.0011742403239803187,9794.884832974138,39533.20004285161,7755.332489268645,17351.609463330336,2767.9186269592587,39404.30679573586,0.009469756,2.6056725e-05,25.316061,101.04035,0.0006297991,0.0002274069,3.1973846e-09,4.209024,0.5190035,1.5933204,0.020655215,0.0009533913,7.880159e-08
Cracks,1,0.25079766,0.008557933,0.07269921,0.00021044115,0.3553172144396552,0.0009349971548980822,9944.874730603447,255160.58321373363,7792.739622099802,82099.41091509788,2875.9647510539003,64772.53891815084,0.013643808,0.00025507383,28.51382,168.0651,0.0004589616,0.00022514563,4.0766643e-09,4.444719,0.8334834,1.6055712,0.053920683,0.0009276599,8.93975e-08
Cracks,1,0.24281539,0.0014782323,0.070495196,4.139428e-05,0.3527018229166667,0.0008396261953302727,9821.615705818966,9374.043547440935,7766.54172381182,8316.418761427354,2805.424803113859,8351.433024316184,0.010941494,6.8880076e-06,29.596275,170.5651,0.0006341992,0.00023851317,3.6333752e-09,4.572793,0.70600873,1.3224537,0.01130107,0.000922494,5.587506e-08
Cracks,1,0.2662199,0.0062984736,0.07467461,8.151213e-05,0.3575060614224138,0.0008228960086370431,9948.834859913793,135298.0417587244,7891.450310957413,25038.16918841898,2808.8065254868966,25213.37639644354,0.01134497,3.478132e-05,41.989117,578.3553,0.0007303225,0.00027510535,8.405854e-09,5.3352838,1.9134321,1.2045671,0.058640882,0.0010249307,1.4071642e-07
